prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,7.744
0,0,2,16,8.192
0,0,4,16,8.288
16,0,0,0,10.56
16,0,1,16,15.712
16,0,2,16,16.928
16,16,0,0,10.24
16,16,1,16,16.288
16,16,2,16,16.577
