prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,1024,2,16384,41.706
64,1024,4,16,35.616
64,1024,4,64,35.5523
64,1024,4,256,35.3493
64,1024,4,1024,36.512
64,1024,4,4096,37.5033
64,1024,4,16384,45.408
64,1024,8,16,35.9677
64,1024,8,64,36.0003
64,1024,8,256,35.7437
64,1024,8,1024,36.907
64,1024,8,4096,38.3353
64,1024,8,16384,48.704
64,1024,16,16,36.0217
64,1024,16,64,36.1823
64,1024,16,256,35.893
64,1024,16,1024,37.387
64,1024,16,4096,43.0397
64,1024,16,16384,58.0257
64,1024,32,16,36.3197
64,1024,32,64,36.5223
64,1024,32,256,36.448
64,1024,32,1024,38.2397
64,1024,32,4096,46.133
64,1024,32,16384,75.242
64,1024,64,16,37.119
64,1024,64,64,37.2477
64,1024,64,256,37.3007
64,1024,64,1024,41.4293
64,1024,64,4096,57.0557
64,1024,64,16384,112.341
64,1024,128,16,36.672
64,1024,128,64,36.7037
64,1024,128,256,38.901
64,1024,128,1024,46.55
64,1024,128,4096,77.7387
64,1024,128,16384,185.813
64,4096,0,0,60.8637
64,4096,1,16,67.019
64,4096,1,64,67.712
64,4096,1,256,66.9647
64,4096,1,1024,67.7867
64,4096,1,4096,69.205
64,4096,1,16384,74.3257
64,4096,2,16,70.3037
64,4096,2,64,70.123
64,4096,2,256,69.9943
64,4096,2,1024,70.2183
64,4096,2,4096,71.6587
64,4096,2,16384,77.5793
64,4096,4,16,71.3923
64,4096,4,64,71.4453
64,4096,4,256,71.3383
64,4096,4,1024,71.5513
64,4096,4,4096,73.2373
64,4096,4,16384,81.2047
64,4096,8,16,71.7443
64,4096,8,64,71.7223
64,4096,8,256,71.6047
64,4096,8,1024,71.883
64,4096,8,4096,74.016
64,4096,8,16384,84.544
64,4096,16,16,73.397
64,4096,16,64,73.3863
64,4096,16,256,73.5143
64,4096,16,1024,74.4203
64,4096,16,4096,79.082
64,4096,16,16384,93.6963
64,4096,32,16,72.587
64,4096,32,64,72.5227
64,4096,32,256,72.235
64,4096,32,1024,74.0903
64,4096,32,4096,81.5357
64,4096,32,16384,111.115
64,4096,64,16,72.9813
64,4096,64,64,72.843
64,4096,64,256,72.7677
64,4096,64,1024,77.109
64,4096,64,4096,92.0107
64,4096,64,16384,147.424
64,4096,128,16,72.1487
64,4096,128,64,72.138
64,4096,128,256,74.3033
64,4096,128,1024,82.1977
64,4096,128,4096,112.949
64,4096,128,16384,220.725
64,16384,0,0,202.527
64,16384,1,16,217.845
64,16384,1,64,217.761
64,16384,1,256,217.684
64,16384,1,1024,217.631
64,16384,1,4096,218.517
64,16384,1,16384,222.219
64,16384,2,16,212.127
64,16384,2,64,212.372
64,16384,2,256,212.021
64,16384,2,1024,213.035
64,16384,2,4096,214.677
64,16384,2,16384,219.285
64,16384,4,16,214.41
64,16384,4,64,214.346
64,16384,4,256,214.676
64,16384,4,1024,215.157
64,16384,4,4096,217.428
64,16384,4,16384,222.9
64,16384,8,16,215.285
64,16384,8,64,215.115
64,16384,8,256,214.868
64,16384,8,1024,215.765
64,16384,8,4096,218.388
64,16384,8,16384,226.004
64,16384,16,16,215.178
64,16384,16,64,215.401
64,16384,16,256,215.669
64,16384,16,1024,216.032
64,16384,16,4096,220.298
64,16384,16,16384,235.146
64,16384,32,16,214.805
64,16384,32,64,214.56
64,16384,32,256,214.88
64,16384,32,1024,216.288
64,16384,32,4096,223.498
64,16384,32,16384,253.504
64,16384,64,16,214.762
64,16384,64,64,215.146
64,16384,64,256,214.848
64,16384,64,1024,218.912
64,16384,64,4096,234.794
64,16384,64,16384,289.28
64,16384,128,16,214.079
64,16384,128,64,213.813
64,16384,128,256,216.341
64,16384,128,1024,224.362
64,16384,128,4096,255.018
64,16384,128,16384,363.722
256,0,0,0,17.7707
256,0,1,16,23.1253
256,0,1,64,23.0827
256,0,1,256,24.15
256,0,1,1024,25.1193
256,0,1,4096,25.834
256,0,1,16384,31.008
256,0,2,16,25.077
256,0,2,64,25.3333
256,0,2,256,26.326
256,0,2,1024,27.424
256,0,2,4096,28.1707
256,0,2,16384,34.1437
256,0,4,16,25.994
256,0,4,64,26.197
256,0,4,256,27.1777
256,0,4,1024,28.597
256,0,4,4096,29.5573
256,0,4,16384,37.1193
256,0,8,16,26.411
256,0,8,64,26.3893
256,0,8,256,27.5303
256,0,8,1024,28.438
256,0,8,4096,29.9097
256,0,8,16384,41.0133
256,0,16,16,27.136
256,0,16,64,27.1357
256,0,16,256,28.213
256,0,16,1024,29.5787
256,0,16,4096,35.4347
256,0,16,16384,51.3063
256,0,32,16,26.8053
256,0,32,64,27.0507
256,0,32,256,28.5017
256,0,32,1024,30.2287
256,0,32,4096,38.6027
256,0,32,16384,68.8733
256,0,64,16,27.4447
256,0,64,64,27.2957
256,0,64,256,28.7997
256,0,64,1024,33.1733
256,0,64,4096,49.514
256,0,64,16384,106.251
256,0,128,16,27.968
256,0,128,64,28.0537
256,0,128,256,30.3143
256,0,128,1024,38.283
256,0,128,4096,69.5143
256,0,128,16384,176.373
256,16,0,0,19.5203
256,16,1,16,24.8533
256,16,1,64,24.672
256,16,1,256,26.07
256,16,1,1024,26.709
256,16,1,4096,27.702
256,16,1,16384,33.0767
256,16,2,16,27.083
256,16,2,64,27.2743
256,16,2,256,28.3097
256,16,2,1024,29.2693
256,16,2,4096,29.9307
256,16,2,16384,35.8933
256,16,4,16,27.8827
256,16,4,64,28.0213
256,16,4,256,28.9177
256,16,4,1024,30.3893
256,16,4,4096,31.2533
256,16,4,16384,39.0287
256,16,8,16,27.9363
256,16,8,64,28.0317
256,16,8,256,29.5257
256,16,8,1024,30.208
256,16,8,4096,31.8507
256,16,8,16384,42.5597
256,16,16,16,28.6397
256,16,16,64,28.7997
256,16,16,256,29.9203
256,16,16,1024,31.2857
256,16,16,4096,37.067
256,16,16,16384,52.96
256,16,32,16,28.7683
256,16,32,64,28.917
256,16,32,256,30.165
256,16,32,1024,32.0523
256,16,32,4096,40.0957
256,16,32,16384,70.56
256,16,64,16,29.1417
256,16,64,64,29.3337
256,16,64,256,31.0723
256,16,64,1024,35.2647
256,16,64,4096,51.0083
256,16,64,16384,107.551
256,16,128,16,29.9093
256,16,128,64,29.8767
256,16,128,256,32.128
256,16,128,1024,39.925
256,16,128,4096,71.2743
256,16,128,16384,179.019
256,64,0,0,19.3597
256,64,1,16,24.5333
256,64,1,64,24.5013
256,64,1,256,25.8557
256,64,1,1024,26.7943
256,64,1,4096,27.5093
256,64,1,16384,32.534
256,64,2,16,26.997
256,64,2,64,26.9653
256,64,2,256,28.0847
256,64,2,1024,29.0773
256,64,2,4096,29.685
256,64,2,16384,35.9143
256,64,4,16,27.9133
256,64,4,64,28.1067
256,64,4,256,28.9167
256,64,4,1024,30.1973
256,64,4,4096,30.9017
256,64,4,16384,39.093
256,64,8,16,28.0223
256,64,8,64,28.1277
256,64,8,256,29.5357
256,64,8,1024,30.2937
256,64,8,4096,31.712
256,64,8,16384,42.624
256,64,16,16,28.5543
256,64,16,64,28.842
256,64,16,256,29.8347
256,64,16,1024,31.0823
256,64,16,4096,36.981
256,64,16,16384,53.067
256,64,32,16,28.6723
256,64,32,64,29.0563
256,64,32,256,30.1653
256,64,32,1024,32.075
256,64,32,4096,40.224
256,64,32,16384,71.2843
256,64,64,16,28.8533
256,64,64,64,28.8213
256,64,64,256,30.4853
256,64,64,1024,34.8367
256,64,64,4096,51.0513
256,64,64,16384,107.488
256,64,128,16,29.7063
256,64,128,64,29.781
256,64,128,256,31.893
256,64,128,1024,39.4773
256,64,128,4096,70.9763
256,64,128,16384,178.005
256,256,0,0,20.3843
256,256,1,16,25.8127
256,256,1,64,25.7283
256,256,1,256,27.3497
256,256,1,1024,28.1813
256,256,1,4096,28.5757
256,256,1,16384,33.8453
256,256,2,16,27.9047
256,256,2,64,28.1913
256,256,2,256,29.3223
256,256,2,1024,30.1437
256,256,2,4096,31.051
256,256,2,16384,36.8853
256,256,4,16,28.8843
256,256,4,64,28.7997
256,256,4,256,30.442
256,256,4,1024,31.5837
256,256,4,4096,32.1703
256,256,4,16384,40.2987
256,256,8,16,29.0243
256,256,8,64,29.1733
256,256,8,256,30.5173
256,256,8,1024,31.3917
256,256,8,4096,32.8213
256,256,8,16384,43.5203
256,256,16,16,29.8987
256,256,16,64,29.974
256,256,16,256,30.9117
256,256,16,1024,32.224
256,256,16,4096,38.2397
256,256,16,16384,54.197
256,256,32,16,29.782
256,256,32,64,29.909
256,256,32,256,31.1577
256,256,32,1024,33.067
256,256,32,4096,41.1623
256,256,32,16384,72.5223
256,256,64,16,30.1753
256,256,64,64,30.2193
256,256,64,256,31.6687
256,256,64,1024,36.4483
256,256,64,4096,52.4257
256,256,64,16384,108.224
256,256,128,16,30.8593
256,256,128,64,30.784
256,256,128,256,33.1087
256,256,128,1024,40.7887
256,256,128,4096,72.128
256,256,128,16384,179.531
256,1024,0,0,29.4187
256,1024,1,16,35.9577
256,1024,1,64,35.8617
256,1024,1,256,35.5957
256,1024,1,1024,36.8
256,1024,1,4096,37.4297
256,1024,1,16384,43.0723
256,1024,2,16,38.101
256,1024,2,64,38.0587
256,1024,2,256,37.813
256,1024,2,1024,39.126
256,1024,2,4096,39.7763
256,1024,2,16384,45.9523
256,1024,4,16,39.0183
256,1024,4,64,39.381
256,1024,4,256,38.8167
256,1024,4,1024,40.2233
256,1024,4,4096,41.0027
256,1024,4,16384,49.2257
256,1024,8,16,39.0073
256,1024,8,64,39.381
256,1024,8,256,38.8473
256,1024,8,1024,40.437
256,1024,8,4096,41.632
256,1024,8,16384,52.502
256,1024,16,16,39.701
256,1024,16,64,39.8297
256,1024,16,256,39.5527
256,1024,16,1024,40.778
256,1024,16,4096,47.1253
256,1024,16,16384,63.3907
256,1024,32,16,40.0097
256,1024,32,64,40.096
256,1024,32,256,40.0637
256,1024,32,1024,42.134
256,1024,32,4096,50.2493
256,1024,32,16384,80.9373
256,1024,64,16,40.7363
256,1024,64,64,40.694
256,1024,64,256,40.7893
256,1024,64,1024,45.441
256,1024,64,4096,61.781
256,1024,64,16384,117.589
256,1024,128,16,39.7227
256,1024,128,64,39.7543
256,1024,128,256,41.8767
256,1024,128,1024,49.8233
256,1024,128,4096,80.6717
256,1024,128,16384,189.461
256,4096,0,0,64.7893
256,4096,1,16,71.5193
256,4096,1,64,71.8827
256,4096,1,256,71.5723
256,4096,1,1024,71.4553
256,4096,1,4096,73.109
256,4096,1,16384,78.5383
256,4096,2,16,73.995
256,4096,2,64,73.7807
256,4096,2,256,73.398
256,4096,2,1024,73.9307
256,4096,2,4096,75.4873
256,4096,2,16384,81.504
256,4096,4,16,74.8893
256,4096,4,64,75.104
256,4096,4,256,74.741
256,4096,4,1024,75.3273
256,4096,4,4096,76.544
256,4096,4,16384,84.725
256,4096,8,16,74.9117
256,4096,8,64,74.933
256,4096,8,256,74.954
256,4096,8,1024,75.1147
256,4096,8,4096,77.2473
256,4096,8,16384,88.276
256,4096,16,16,77.227
256,4096,16,64,77.3973
256,4096,16,256,77.173
256,4096,16,1024,78.4743
256,4096,16,4096,82.39
256,4096,16,16384,98.6987
256,4096,32,16,76.32
256,4096,32,64,76.3093
256,4096,32,256,75.9683
256,4096,32,1024,77.9207
256,4096,32,4096,85.5467
256,4096,32,16384,116.447
256,4096,64,16,76.5767
256,4096,64,64,76.4797
256,4096,64,256,76.544
256,4096,64,1024,80.4053
256,4096,64,4096,96.522
256,4096,64,16384,153.322
256,4096,128,16,75.1893
256,4096,128,64,75.4137
