prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,0,8,1024,25.7067
64,0,8,4096,31.2637
64,0,8,16384,46.1443
64,0,16,16,23.6373
64,0,16,64,23.67
64,0,16,256,24.9177
64,0,16,1024,27.0513
64,0,16,4096,34.3357
64,0,16,16384,63.776
64,0,32,16,23.8083
64,0,32,64,23.9677
64,0,32,256,25.5353
64,0,32,1024,29.6427
64,0,32,4096,45.1523
64,0,32,16384,101.025
64,0,64,16,24.7253
64,0,64,64,24.8217
64,0,64,256,27.0503
64,0,64,1024,34.5493
64,0,64,4096,64.149
64,0,64,16384,173.845
64,0,128,16,28.576
64,0,128,64,28.4473
64,0,128,256,32.2773
64,0,128,1024,47.093
64,0,128,4096,102.559
64,0,128,16384,323.499
64,16,0,0,14.2087
64,16,1,16,19.5837
64,16,1,64,19.8723
64,16,1,256,20.757
64,16,1,1024,21.7813
64,16,1,4096,22.2827
64,16,1,16384,27.7013
64,16,2,16,23.105
64,16,2,64,23.1583
64,16,2,256,24.2563
64,16,2,1024,25.5567
64,16,2,4096,26.3577
64,16,2,16384,34.3037
64,16,4,16,23.446
64,16,4,64,23.371
64,16,4,256,24.6823
64,16,4,1024,25.4723
64,16,4,4096,26.7523
64,16,4,16384,36.9383
64,16,8,16,23.4763
64,16,8,64,23.6373
64,16,8,256,24.629
64,16,8,1024,25.6323
64,16,8,4096,31.072
64,16,8,16384,45.951
64,16,16,16,23.616
64,16,16,64,23.894
64,16,16,256,24.9067
64,16,16,1024,27.0613
64,16,16,4096,34.443
64,16,16,16384,64.2563
64,16,32,16,23.978
64,16,32,64,23.8927
64,16,32,256,25.4283
64,16,32,1024,29.8347
64,16,32,4096,45.4827
64,16,32,16384,100.779
64,16,64,16,24.7047
64,16,64,64,24.7673
64,16,64,256,26.741
64,16,64,1024,34.624
64,16,64,4096,63.712
64,16,64,16384,173.407
64,16,128,16,28.6193
64,16,128,64,28.2977
64,16,128,256,32.0107
64,16,128,1024,46.8157
64,16,128,4096,103.135
64,16,128,16384,323.764
64,64,0,0,14.197
64,64,1,16,19.7433
64,64,1,64,19.8073
64,64,1,256,20.725
64,64,1,1024,21.75
64,64,1,4096,22.3353
64,64,1,16384,27.8083
64,64,2,16,23.2643
64,64,2,64,23.0187
64,64,2,256,24.3403
64,64,2,1024,25.707
64,64,2,4096,26.3257
64,64,2,16384,34.4217
64,64,4,16,23.595
64,64,4,64,23.4027
64,64,4,256,24.64
64,64,4,1024,25.5473
64,64,4,4096,26.7633
64,64,4,16384,36.8963
64,64,8,16,23.3807
64,64,8,64,23.5303
64,64,8,256,24.779
64,64,8,1024,25.5893
64,64,8,4096,30.998
64,64,8,16384,46.219
64,64,16,16,23.8397
64,64,16,64,23.9253
64,64,16,256,25.1093
64,64,16,1024,26.9857
64,64,16,4096,34.272
64,64,16,16384,63.8293
64,64,32,16,23.5727
64,64,32,64,24.1073
64,64,32,256,25.4943
64,64,32,1024,29.5987
64,64,32,4096,45.014
64,64,32,16384,100.928
64,64,64,16,24.598
64,64,64,64,24.8537
64,64,64,256,26.7947
64,64,64,1024,34.454
64,64,64,4096,63.6687
64,64,64,16384,173.216
64,64,128,16,28.3637
64,64,128,64,28.2877
64,64,128,256,31.9147
64,64,128,1024,46.9547
64,64,128,4096,102.604
64,64,128,16384,321.984
64,256,0,0,17.205
64,256,1,16,22.4643
64,256,1,64,22.507
64,256,1,256,23.732
64,256,1,1024,24.65
64,256,1,4096,25.088
64,256,1,16384,30.8377
64,256,2,16,26.08
64,256,2,64,26.111
64,256,2,256,27.2113
64,256,2,1024,28.555
64,256,2,4096,29.1087
64,256,2,16384,37.547
64,256,4,16,26.5073
64,256,4,64,26.3897
64,256,4,256,27.4143
64,256,4,1024,28.373
64,256,4,4096,29.8667
64,256,4,16384,40.0103
64,256,8,16,26.5707
64,256,8,64,26.3247
64,256,8,256,27.6907
64,256,8,1024,28.5863
64,256,8,4096,33.8983
64,256,8,16384,49.2583
64,256,16,16,26.4863
64,256,16,64,26.827
64,256,16,256,28.0743
64,256,16,1024,29.9417
64,256,16,4096,37.2807
64,256,16,16384,67.1677
64,256,32,16,26.699
64,256,32,64,26.912
64,256,32,256,28.2347
64,256,32,1024,32.683
64,256,32,4096,48.0857
64,256,32,16384,103.509
64,256,64,16,27.626
64,256,64,64,27.734
64,256,64,256,29.696
64,256,64,1024,37.5997
64,256,64,4096,67.136
64,256,64,16384,176.703
64,256,128,16,31.403
64,256,128,64,31.1793
64,256,128,256,34.9977
64,256,128,1024,49.6217
64,256,128,4096,105.472
64,256,128,16384,328.149
64,1024,0,0,25.877
64,1024,1,16,32.3307
64,1024,1,64,32.415
64,1024,1,256,32.1277
64,1024,1,1024,33.579
64,1024,1,4096,34.144
64,1024,1,16384,39.7437
64,1024,2,16,36.1917
64,1024,2,64,36.3733
64,1024,2,256,36.16
64,1024,2,1024,37.2907
64,1024,2,4096,37.995
64,1024,2,16384,46.4
64,1024,4,16,36.4377
64,1024,4,64,36.2667
