prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,16,128,256,32.7357
16,16,128,1024,64.1067
16,16,128,4096,175.456
16,16,128,16384,619.924
16,64,0,0,10.1547
16,64,1,16,15.552
16,64,1,64,15.6057
16,64,1,256,16.8317
16,64,1,1024,18.0157
16,64,1,4096,18.9117
16,64,1,16384,27.0403
16,64,2,16,16.1277
16,64,2,64,16.17
16,64,2,256,17.3333
16,64,2,1024,18.4853
16,64,2,4096,19.509
16,64,2,16384,29.9517
16,64,4,16,16.321
16,64,4,64,16.266
16,64,4,256,17.5787
16,64,4,1024,18.5927
16,64,4,4096,24.1703
16,64,4,16384,38.6343
16,64,8,16,16.1813
16,64,8,64,16.2343
16,64,8,256,17.5997
16,64,8,1024,19.7753
16,64,8,4096,27.1357
16,64,8,16384,55.5733
16,64,16,16,16.5013
16,64,16,64,16.7253
16,64,16,256,18.464
16,64,16,1024,22.7943
16,64,16,4096,37.707
16,64,16,16384,93.8023
16,64,32,16,17.3337
16,64,32,64,17.4613
16,64,32,256,20.2453
16,64,32,1024,28.4587
16,64,32,4096,57.9623
16,64,32,16384,166.784
16,64,64,16,20.5647
16,64,64,64,20.1273
16,64,64,256,25.322
16,64,64,1024,42.1337
16,64,64,4096,99.2533
16,64,64,16384,323.829
16,64,128,16,26.8797
16,64,128,64,26.0907
16,64,128,256,33.2697
16,64,128,1024,64.2557
16,64,128,4096,175.211
16,64,128,16384,622.463
16,256,0,0,13.0773
16,256,1,16,18.581
16,256,1,64,18.656
16,256,1,256,19.6907
16,256,1,1024,20.9913
16,256,1,4096,21.803
16,256,1,16384,29.898
16,256,2,16,19.1673
16,256,2,64,19.136
16,256,2,256,20.3413
16,256,2,1024,21.099
16,256,2,4096,22.8477
16,256,2,16384,33.0667
16,256,4,16,19.2427
16,256,4,64,19.275
16,256,4,256,20.6817
16,256,4,1024,21.5463
16,256,4,4096,26.9333
16,256,4,16384,41.28
16,256,8,16,19.0617
16,256,8,64,19.232
16,256,8,256,20.5227
16,256,8,1024,22.6453
16,256,8,4096,29.9837
16,256,8,16384,58.603
16,256,16,16,19.392
16,256,16,64,19.5627
16,256,16,256,21.493
16,256,16,1024,25.8453
16,256,16,4096,40.533
16,256,16,16384,96.383
16,256,32,16,20.352
16,256,32,64,20.619
16,256,32,256,23.3707
16,256,32,1024,31.5943
16,256,32,4096,61.6323
16,256,32,16384,169.706
16,256,64,16,23.786
16,256,64,64,23.1033
16,256,64,256,28.405
16,256,64,1024,44.6073
16,256,64,4096,101.525
16,256,64,16384,323.295
16,256,128,16,29.92
16,256,128,64,29.1197
16,256,128,256,36.405
16,256,128,1024,67.1577
16,256,128,4096,179.04
16,256,128,16384,622.814
16,1024,0,0,22.2083
16,1024,1,16,29.152
16,1024,1,64,29.227
16,1024,1,256,29.024
16,1024,1,1024,30.2823
16,1024,1,4096,31.008
16,1024,1,16384,39.0927
16,1024,2,16,29.2907
16,1024,2,64,29.354
16,1024,2,256,29.195
16,1024,2,1024,30.506
16,1024,2,4096,31.6263
16,1024,2,16384,41.685
16,1024,4,16,29.461
16,1024,4,64,29.4077
16,1024,4,256,29.301
16,1024,4,1024,30.678
16,1024,4,4096,36.1063
16,1024,4,16384,50.3573
16,1024,8,16,30.005
16,1024,8,64,30.069
16,1024,8,256,29.8987
16,1024,8,1024,31.712
16,1024,8,4096,39.3393
16,1024,8,16384,67.659
16,1024,16,16,30.624
16,1024,16,64,30.6673
16,1024,16,256,30.8477
16,1024,16,1024,34.8587
16,1024,16,4096,49.8457
16,1024,16,16384,105.056
16,1024,32,16,29.739
16,1024,32,64,29.909
16,1024,32,256,32.597
16,1024,32,1024,40.6613
16,1024,32,4096,70.166
16,1024,32,16384,178.507
16,1024,64,16,32.928
16,1024,64,64,32.5437
16,1024,64,256,37.536
16,1024,64,1024,54.102
16,1024,64,4096,111.125
16,1024,64,16384,336.383
16,1024,128,16,39.04
16,1024,128,64,38.3783
16,1024,128,256,45.621
16,1024,128,1024,76.0737
16,1024,128,4096,188.02
16,1024,128,16384,634.963
16,4096,0,0,59.4987
16,4096,1,16,66.4107
16,4096,1,64,66.805
16,4096,1,256,66.442
16,4096,1,1024,66.784
16,4096,1,4096,68.8103
16,4096,1,16384,76.3407
16,4096,2,16,67.1357
16,4096,2,64,66.72
16,4096,2,256,66.496
16,4096,2,1024,67.306
16,4096,2,4096,69.3647
16,4096,2,16384,79.925
16,4096,4,16,68.384
16,4096,4,64,68.2453
16,4096,4,256,68.5227
16,4096,4,1024,69.365
16,4096,4,4096,73.5787
16,4096,4,16384,87.5833
16,4096,8,16,67.7973
16,4096,8,64,68.1067
16,4096,8,256,67.637
16,4096,8,1024,69.5787
16,4096,8,4096,76.544
16,4096,8,16384,105.365
16,4096,16,16,68.053
16,4096,16,64,68.074
16,4096,16,256,68.2667
16,4096,16,1024,72.0003
16,4096,16,4096,86.901
16,4096,16,16384,142.496
16,4096,32,16,67.413
16,4096,32,64,67.392
16,4096,32,256,69.707
16,4096,32,1024,77.4927
16,4096,32,4096,107.232
16,4096,32,16384,215.658
16,4096,64,16,70.6877
16,4096,64,64,70.1543
16,4096,64,256,74.9117
16,4096,64,1024,91.093
16,4096,64,4096,149.568
16,4096,64,16384,370.261
16,4096,128,16,76.3947
16,4096,128,64,75.477
16,4096,128,256,83.3173
16,4096,128,1024,112.981
16,4096,128,4096,224.053
16,4096,128,16384,670.484
16,16384,0,0,206.069
16,16384,1,16,219.764
16,16384,1,64,220.692
16,16384,1,256,220.149
16,16384,1,1024,220.352
16,16384,1,4096,222.112
16,16384,1,16384,228.362
16,16384,2,16,220.714
16,16384,2,64,220.81
16,16384,2,256,220.395
16,16384,2,1024,220.234
16,16384,2,4096,222.709
16,16384,2,16384,229.972
16,16384,4,16,220.522
16,16384,4,64,221.109
16,16384,4,256,220.107
16,16384,4,1024,220.353
16,16384,4,4096,225.706
16,16384,4,16384,237.215
16,16384,8,16,220.512
16,16384,8,64,220.362
16,16384,8,256,219.967
16,16384,8,1024,222.837
16,16384,8,4096,228.426
16,16384,8,16384,254.933
16,16384,16,16,221.279
16,16384,16,64,220.725
16,16384,16,256,221.237
16,16384,16,1024,225.557
16,16384,16,4096,239.157
16,16384,16,16384,291.252
16,16384,32,16,219.562
16,16384,32,64,219.818
16,16384,32,256,222.591
16,16384,32,1024,228.703
16,16384,32,4096,257.034
16,16384,32,16384,365.482
16,16384,64,16,221.908
16,16384,64,64,221.653
16,16384,64,256,225.6
16,16384,64,1024,240.693
16,16384,64,4096,296.213
16,16384,64,16384,515.231
16,16384,128,16,226.826
16,16384,128,64,227.307
16,16384,128,256,235.818
16,16384,128,1024,263.146
16,16384,128,4096,370.996
16,16384,128,16384,817.076
64,0,0,0,10.656
64,0,1,16,15.9253
64,0,1,64,16.0427
64,0,1,256,17.1093
64,0,1,1024,18.4423
64,0,1,4096,19.2323
64,0,1,16384,27.0937
64,0,2,16,16.544
64,0,2,64,16.6827
64,0,2,256,17.8663
64,0,2,1024,18.7413
64,0,2,4096,20.1813
64,0,2,16384,30.379
64,0,4,16,16.704
64,0,4,64,16.64
64,0,4,256,17.8343
64,0,4,1024,18.869
64,0,4,4096,24.3523
64,0,4,16384,39.2003
64,0,8,16,16.7777
64,0,8,64,16.9063
64,0,8,256,18.1653
64,0,8,1024,20.223
64,0,8,4096,27.7013
64,0,8,16384,56.448
64,0,16,16,16.7147
64,0,16,64,17.0987
64,0,16,256,18.591
64,0,16,1024,23.1787
64,0,16,4096,37.8457
64,0,16,16384,93.8453
64,0,32,16,17.6103
64,0,32,64,17.984
64,0,32,256,20.4687
64,0,32,1024,28.6833
64,0,32,4096,58.6883
64,0,32,16384,166.901
64,0,64,16,21.1207
64,0,64,64,20.746
64,0,64,256,25.7177
64,0,64,1024,42.3577
64,0,64,4096,100.352
64,0,64,16384,319.285
64,0,128,16,27.0083
64,0,128,64,26.7307
64,0,128,256,32.789
64,0,128,1024,64.288
64,0,128,4096,175.936
64,0,128,16384,615.647
64,16,0,0,10.4527
64,16,1,16,15.84
64,16,1,64,16.0857
64,16,1,256,17.0233
64,16,1,1024,18.336
64,16,1,4096,19.115
64,16,1,16384,27.2327
64,16,2,16,16.5757
64,16,2,64,16.5543
64,16,2,256,17.6637
64,16,2,1024,18.8583
64,16,2,4096,19.9893
64,16,2,16384,30.357
64,16,4,16,16.6933
64,16,4,64,16.8213
64,16,4,256,17.8767
64,16,4,1024,18.9967
64,16,4,4096,24.4373
64,16,4,16384,39.1897
64,16,8,16,16.554
64,16,8,64,16.715
64,16,8,256,18.144
64,16,8,1024,20.0857
64,16,8,4096,27.424
64,16,8,16384,56.768
64,16,16,16,16.8313
64,16,16,64,16.7573
64,16,16,256,18.666
64,16,16,1024,22.9337
64,16,16,4096,38.0477
64,16,16,16384,93.44
64,16,32,16,17.7713
64,16,32,64,17.643
64,16,32,256,20.587
64,16,32,1024,28.395
64,16,32,4096,59.3917
64,16,32,16384,167.04
64,16,64,16,20.747
64,16,64,64,20.704
64,16,64,256,25.7923
64,16,64,1024,42.1653
64,16,64,4096,99.4977
64,16,64,16384,321.439
64,16,128,16,27.072
64,16,128,64,26.8057
64,16,128,256,33.4933
64,16,128,1024,64.3303
64,16,128,4096,175.221
64,16,128,16384,620.116
64,64,0,0,10.442
64,64,1,16,15.8293
64,64,1,64,15.9143
64,64,1,256,17.141
64,64,1,1024,18.2827
64,64,1,4096,19.008
64,64,1,16384,27.083
64,64,2,16,16.3943
64,64,2,64,16.4483
64,64,2,256,17.9523
64,64,2,1024,18.592
64,64,2,4096,20.064
64,64,2,16384,30.112
64,64,4,16,16.6077
64,64,4,64,16.661
64,64,4,256,17.7073
64,64,4,1024,18.9433
64,64,4,4096,24.426
64,64,4,16384,39.3067
64,64,8,16,16.6503
64,64,8,64,16.8857
64,64,8,256,17.9303
64,64,8,1024,20.0217
64,64,8,4096,27.274
64,64,8,16384,55.9467
64,64,16,16,16.6073
64,64,16,64,17.002
64,64,16,256,18.4647
64,64,16,1024,23.104
64,64,16,4096,37.6103
64,64,16,16384,94.5067
64,64,32,16,17.5573
64,64,32,64,17.8347
64,64,32,256,20.2987
64,64,32,1024,28.384
64,64,32,4096,58.7623
64,64,32,16384,167.221
64,64,64,16,20.768
64,64,64,64,20.4583
64,64,64,256,25.739
64,64,64,1024,41.8667
64,64,64,4096,100.063
64,64,64,16384,319.125
64,64,128,16,26.912
64,64,128,64,26.6773
64,64,128,256,33.025
64,64,128,1024,64.8637
64,64,128,4096,175.381
64,64,128,16384,613.503
64,256,0,0,13.3227
64,256,1,16,18.8797
64,256,1,64,18.9437
64,256,1,256,20.2027
64,256,1,1024,21.355
64,256,1,4096,21.9417
64,256,1,16384,29.962
64,256,2,16,19.6263
64,256,2,64,19.584
64,256,2,256,20.672
64,256,2,1024,21.835
64,256,2,4096,22.848
64,256,2,16384,33.3763
64,256,4,16,19.691
64,256,4,64,19.658
64,256,4,256,20.8643
64,256,4,1024,21.8347
64,256,4,4096,27.4557
64,256,4,16384,42.197
64,256,8,16,19.67
64,256,8,64,19.776
64,256,8,256,21.1943
64,256,8,1024,22.8907
64,256,8,4096,30.368
64,256,8,16384,59.3173
64,256,16,16,19.8083
64,256,16,64,19.7227
64,256,16,256,21.632
64,256,16,1024,25.8987
64,256,16,4096,40.981
64,256,16,16384,96.5427
64,256,32,16,20.7147
64,256,32,64,20.8647
64,256,32,256,23.7333
64,256,32,1024,31.3173
64,256,32,4096,62.1227
64,256,32,16384,171.007
64,256,64,16,23.8937
64,256,64,64,23.733
64,256,64,256,28.565
64,256,64,1024,44.8433
64,256,64,4096,102.709
64,256,64,16384,326.175
64,256,128,16,30.091
64,256,128,64,29.7597
64,256,128,256,36.2027
64,256,128,1024,67.4667
64,256,128,4096,178.9
64,256,128,16384,625.215
64,1024,0,0,22.6773
64,1024,1,16,29.558
64,1024,1,64,29.643
64,1024,1,256,29.4083
64,1024,1,1024,30.7097
64,1024,1,4096,31.0293
64,1024,1,16384,39.466
64,1024,2,16,29.9307
64,1024,2,64,29.781
64,1024,2,256,29.5683
64,1024,2,1024,30.869
64,1024,2,4096,32.2027
64,1024,2,16384,42.4953
64,1024,4,16,30.0373
64,1024,4,64,30.1233
64,1024,4,256,29.6853
64,1024,4,1024,31.147
64,1024,4,4096,36.715
64,1024,4,16384,51.285
64,1024,8,16,30.6133
64,1024,8,64,30.421
64,1024,8,256,30.3787
64,1024,8,1024,32.1387
64,1024,8,4096,39.6367
64,1024,8,16384,68.693
64,1024,16,16,30.7743
64,1024,16,64,31.1463
64,1024,16,256,30.795
64,1024,16,1024,35.0397
64,1024,16,4096,49.8127
64,1024,16,16384,106.006
64,1024,32,16,30.2293
64,1024,32,64,30.1973
64,1024,32,256,32.7147
64,1024,32,1024,40.7253
64,1024,32,4096,70.39
64,1024,32,16384,179.029
64,1024,64,16,33.44
64,1024,64,64,33.173
64,1024,64,256,37.7913
64,1024,64,1024,54.08
64,1024,64,4096,112.117
64,1024,64,16384,331.69
64,1024,128,16,38.922
64,1024,128,64,38.9333
64,1024,128,256,45.8453
64,1024,128,1024,76.8643
64,1024,128,4096,187.551
64,1024,128,16384,627.658
64,4096,0,0,60.0217
64,4096,1,16,67.0723
64,4096,1,64,66.7737
64,4096,1,256,66.751
64,4096,1,1024,66.795
64,4096,1,4096,68.8533
64,4096,1,16384,76.661
64,4096,2,16,67.648
64,4096,2,64,67.6053
64,4096,2,256,67.1037
64,4096,2,1024,67.6477
64,4096,2,4096,69.6637
64,4096,2,16384,80.3947
64,4096,4,16,68.693
64,4096,4,64,68.778
64,4096,4,256,69.2693
64,4096,4,1024,70.1123
64,4096,4,4096,73.9517
64,4096,4,16384,88.736
64,4096,8,16,68.32
64,4096,8,64,68.32
64,4096,8,256,67.861
64,4096,8,1024,69.919
64,4096,8,4096,77.0453
64,4096,8,16384,106.474
64,4096,16,16,68.672
64,4096,16,64,68.32
64,4096,16,256,68.576
64,4096,16,1024,72.4157
64,4096,16,4096,87.5523
64,4096,16,16384,143.679
64,4096,32,16,68.1923
64,4096,32,64,67.541
64,4096,32,256,70.1003
64,4096,32,1024,78.122
64,4096,32,4096,108.021
64,4096,32,16384,216.575
64,4096,64,16,70.8473
64,4096,64,64,70.5283
64,4096,64,256,74.7307
64,4096,64,1024,92.149
64,4096,64,4096,150.634
64,4096,64,16384,369.471
64,4096,128,16,77.1297
64,4096,128,64,75.957
64,4096,128,256,83.2637
64,4096,128,1024,113.493
64,4096,128,4096,224.543
64,4096,128,16384,669.652
64,16384,0,0,206.922
64,16384,1,16,221.397
64,16384,1,64,222.122
64,16384,1,256,220.768
64,16384,1,1024,221.141
64,16384,1,4096,223.392
64,16384,1,16384,228.927
64,16384,2,16,221.344
64,16384,2,64,221.194
64,16384,2,256,220.459
64,16384,2,1024,221.226
64,16384,2,4096,223.317
64,16384,2,16384,231.199
64,16384,4,16,221.802
64,16384,4,64,221.449
64,16384,4,256,220.906
64,16384,4,1024,221.728
64,16384,4,4096,226.475
64,16384,4,16384,238.998
64,16384,8,16,221.226
64,16384,8,64,221.226
64,16384,8,256,220.874
64,16384,8,1024,223.295
64,16384,8,4096,229.12
64,16384,8,16384,256.201
64,16384,16,16,221.258
64,16384,16,64,222.059
64,16384,16,256,221.834
64,16384,16,1024,226.005
64,16384,16,4096,239.882
64,16384,16,16384,292.97
64,16384,32,16,220.436
64,16384,32,64,220.49
64,16384,32,256,222.485
64,16384,32,1024,229.994
64,16384,32,4096,257.631
64,16384,32,16384,365.355
64,16384,64,16,222.346
64,16384,64,64,221.866
64,16384,64,256,226.581
64,16384,64,1024,240.618
64,16384,64,4096,296.543
64,16384,64,16384,514.229
64,16384,128,16,227.061
64,16384,128,64,227.978
64,16384,128,256,237.108
64,16384,128,1024,265.727
64,16384,128,4096,372.874
64,16384,128,16384,818.399
256,0,0,0,14.0373
256,0,1,16,20.032
256,0,1,64,19.776
256,0,1,256,21.1733
256,0,1,1024,21.931
256,0,1,4096,23.1997
256,0,1,16384,30.7523
256,0,2,16,20.235
256,0,2,64,20.234
256,0,2,256,21.547
256,0,2,1024,22.4853
256,0,2,4096,23.3493
256,0,2,16384,34.645
256,0,4,16,20.213
256,0,4,64,20.363
256,0,4,256,21.344
256,0,4,1024,22.4853
256,0,4,4096,27.6053
256,0,4,16384,44.1493
256,0,8,16,20.5123
256,0,8,64,20.619
256,0,8,256,21.834
256,0,8,1024,23.5943
256,0,8,4096,31.0617
256,0,8,16384,61.8027
256,0,16,16,20.5443
256,0,16,64,20.5443
256,0,16,256,22.2933
256,0,16,1024,26.2297
256,0,16,4096,42.3463
256,0,16,16384,99.232
256,0,32,16,21.355
256,0,32,64,21.2693
256,0,32,256,23.5093
256,0,32,1024,31.3177
256,0,32,4096,63.7117
256,0,32,16384,171.84
256,0,64,16,24.853
256,0,64,64,24.5123
256,0,64,256,28.7037
256,0,64,1024,45.4613
256,0,64,4096,104.085
256,0,64,16384,328.735
256,0,128,16,30.656
256,0,128,64,30.421
256,0,128,256,37.1833
256,0,128,1024,68.7147
256,0,128,4096,179.968
256,0,128,16384,618.976
256,16,0,0,16.0853
256,16,1,16,21.4723
256,16,1,64,21.941
256,16,1,256,22.5923
256,16,1,1024,24.3737
256,16,1,4096,24.5227
256,16,1,16384,32.96
256,16,2,16,22.25
256,16,2,64,22.1863
256,16,2,256,23.3067
256,16,2,1024,24.4377
256,16,2,4096,25.8557
256,16,2,16384,35.9457
256,16,4,16,22.25
256,16,4,64,22.3253
256,16,4,256,23.456
256,16,4,1024,24.3197
256,16,4,4096,29.8453
256,16,4,16384,46.1437
256,16,8,16,22.2077
256,16,8,64,22.3787
256,16,8,256,23.6367
256,16,8,1024,25.194
256,16,8,4096,33.035
256,16,8,16384,63.7977
256,16,16,16,22.5497
256,16,16,64,22.4853
256,16,16,256,24.1603
256,16,16,1024,28.2887
256,16,16,4096,44.715
256,16,16,16384,100.779
256,16,32,16,23.0397
256,16,32,64,23.3067
256,16,32,256,25.2693
256,16,32,1024,33.5787
256,16,32,4096,64.8533
256,16,32,16384,173.024
256,16,64,16,26.5497
256,16,64,64,26.549
256,16,64,256,30.133
256,16,64,1024,47.136
256,16,64,4096,106.859
256,16,64,16384,331.082
256,16,128,16,32.7353
256,16,128,64,32.8317
256,16,128,256,38.7297
256,16,128,1024,70.8903
256,16,128,4096,181.269
256,16,128,16384,621.118
256,64,0,0,15.8397
256,64,1,16,21.91
256,64,1,64,21.3543
256,64,1,256,23.2533
256,64,1,1024,23.9143
256,64,1,4096,24.9493
256,64,1,16384,32.7043
256,64,2,16,21.9197
256,64,2,64,22.1227
256,64,2,256,23.125
256,64,2,1024,24.1813
256,64,2,4096,25.3547
256,64,2,16384,35.691
256,64,4,16,22.09
256,64,4,64,22.1337
256,64,4,256,23.2107
256,64,4,1024,24.501
256,64,4,4096,29.6107
256,64,4,16384,46.187
256,64,8,16,22.1113
256,64,8,64,22.3253
256,64,8,256,23.562
256,64,8,1024,25.3223
256,64,8,4096,32.992
256,64,8,16384,63.5523
256,64,16,16,22.3563
256,64,16,64,22.3257
256,64,16,256,23.8717
256,64,16,1024,27.968
256,64,16,4096,44.4903
256,64,16,16384,100.235
256,64,32,16,23.158
256,64,32,64,23.1467
256,64,32,256,25.3113
256,64,32,1024,33.5573
256,64,32,4096,64.9603
256,64,32,16384,173.333
256,64,64,16,26.464
256,64,64,64,26.2827
256,64,64,256,30.4747
256,64,64,1024,47.488
256,64,64,4096,105.642
256,64,64,16384,332.917
256,64,128,16,32.7147
256,64,128,64,32.096
256,64,128,256,38.7523
256,64,128,1024,70.6133
256,64,128,4096,182.218
256,64,128,16384,621.972
256,256,0,0,17.248
256,256,1,16,22.4313
256,256,1,64,22.9653
256,256,1,256,23.6903
256,256,1,1024,25.301
256,256,1,4096,25.675
256,256,1,16384,34.123
256,256,2,16,23.3177
256,256,2,64,23.3277
256,256,2,256,24.576
256,256,2,1024,25.6433
256,256,2,4096,26.9653
256,256,2,16384,37.3013
256,256,4,16,23.4133
256,256,4,64,23.2427
256,256,4,256,24.4587
256,256,4,1024,25.6107
256,256,4,4096,31.306
256,256,4,16384,47.4453
256,256,8,16,23.4553
256,256,8,64,23.4983
256,256,8,256,24.7043
256,256,8,1024,26.5703
256,256,8,4096,34.3573
256,256,8,16384,65.3433
256,256,16,16,23.6373
256,256,16,64,23.712
256,256,16,256,25.269
256,256,16,1024,29.28
256,256,16,4096,45.877
256,256,16,16384,101.568
256,256,32,16,24.309
256,256,32,64,24.5973
256,256,32,256,26.2187
256,256,32,1024,34.7947
256,256,32,4096,65.7597
256,256,32,16384,174.219
256,256,64,16,28.011
256,256,64,64,27.712
256,256,64,256,31.659
256,256,64,1024,48.5867
256,256,64,4096,107.178
256,256,64,16384,331.851
256,256,128,16,33.9097
256,256,128,64,33.792
256,256,128,256,40.2127
256,256,128,1024,71.6803
256,256,128,4096,183.019
256,256,128,16384,626.399
256,1024,0,0,26.5607
256,1024,1,16,33.8233
256,1024,1,64,33.5577
256,1024,1,256,33.5363
256,1024,1,1024,34.6983
256,1024,1,4096,35.6797
256,1024,1,16384,43.1467
256,1024,2,16,33.7063
256,1024,2,64,33.9093
256,1024,2,256,33.6103
256,1024,2,1024,35.061
256,1024,2,4096,36.107
256,1024,2,16384,46.8267
256,1024,4,16,33.5783
256,1024,4,64,33.632
256,1024,4,256,33.5893
256,1024,4,1024,34.912
256,1024,4,4096,40.2877
256,1024,4,16384,56.405
256,1024,8,16,34.1967
256,1024,8,64,34.6347
256,1024,8,256,34.3037
256,1024,8,1024,35.872
256,1024,8,4096,43.9683
256,1024,8,16384,73.8767
256,1024,16,16,34.9757
256,1024,16,64,35.0077
256,1024,16,256,34.7733
256,1024,16,1024,38.506
256,1024,16,4096,54.933
256,1024,16,16384,110.922
256,1024,32,16,33.9843
256,1024,32,64,33.6637
256,1024,32,256,36.202
256,1024,32,1024,43.8503
256,1024,32,4096,75.712
256,1024,32,16384,184.245
256,1024,64,16,37.152
256,1024,64,64,36.9067
256,1024,64,256,40.9703
256,1024,64,1024,58.283
256,1024,64,4096,117.642
256,1024,64,16384,339.477
256,1024,128,16,43.3703
256,1024,128,64,42.837
256,1024,128,256,49.483
256,1024,128,1024,81.0027
256,1024,128,4096,191.669
256,1024,128,16384,639.23
256,4096,0,0,64.5653
256,4096,1,16,70.858
256,4096,1,64,71.4027
256,4096,1,256,70.7303
256,4096,1,1024,71.424
256,4096,1,4096,72.5967
256,4096,1,16384,80.7677
256,4096,2,16,71.766
256,4096,2,64,71.563
256,4096,2,256,71.3277
256,4096,2,1024,71.733
256,4096,2,4096,73.5887
256,4096,2,16384,85.1627
256,4096,4,16,72.8213
256,4096,4,64,73.0127
256,4096,4,256,73.3433
256,4096,4,1024,74.1447
256,4096,4,4096,77.8563
256,4096,4,16384,94.453
256,4096,8,16,72.5433
256,4096,8,64,72.5337
256,4096,8,256,72.256
256,4096,8,1024,74.016
256,4096,8,4096,82.3037
256,4096,8,16384,112.276
256,4096,16,16,72.395
256,4096,16,64,72.4687
256,4096,16,256,71.904
256,4096,16,1024,76.3417
256,4096,16,4096,92.6507
256,4096,16,16384,148.842
256,4096,32,16,71.2753
256,4096,32,64,71.4983
256,4096,32,256,73.866
256,4096,32,1024,82.165
256,4096,32,4096,112.97
256,4096,32,16384,220.864
256,4096,64,16,74.6773
256,4096,64,64,74.56
256,4096,64,256,78.72
256,4096,64,1024,95.7443
256,4096,64,4096,155.072
256,4096,64,16384,376.437
256,4096,128,16,80.9813
256,4096,128,64,80.363
256,4096,128,256,87.1463
256,4096,128,1024,118.207
256,4096,128,4096,229.119
256,4096,128,16384,668.553
256,16384,0,0,210.997
256,16384,1,16,226.378
256,16384,1,64,225.717
256,16384,1,256,225.611
256,16384,1,1024,225.953
256,16384,1,4096,228.512
256,16384,1,16384,233.962
256,16384,2,16,226.251
