prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,64,32,256,32.9817
16,64,32,1024,46.5707
16,64,32,4096,101.067
16,64,32,16384,320.319
16,64,64,16,34.826
16,64,64,64,34.635
16,64,64,256,40.6397
16,64,64,1024,67.3067
16,64,64,4096,178.388
16,64,64,16384,619.86
16,64,128,16,49.2257
16,64,128,64,48.342
16,64,128,256,56.8533
16,64,128,1024,107.53
16,64,128,4096,322.549
16,64,128,16384,1187.57
16,256,0,0,17.866
16,256,1,16,23.6477
16,256,1,64,23.8297
16,256,1,256,24.842
16,256,1,1024,25.8233
16,256,1,4096,26.9653
16,256,1,16384,37.268
16,256,2,16,27.274
16,256,2,64,27.3813
16,256,2,256,28.5757
16,256,2,1024,29.4727
16,256,2,4096,34.9543
16,256,2,16384,49.6853
16,256,4,16,27.466
16,256,4,64,27.584
16,256,4,256,28.7683
16,256,4,1024,30.496
16,256,4,4096,37.749
16,256,4,16384,65.8653
16,256,8,16,27.382
16,256,8,64,27.84
16,256,8,256,29.152
16,256,8,1024,32.9817
16,256,8,4096,47.808
16,256,8,16384,101.579
16,256,16,16,28.4587
16,256,16,64,28.448
16,256,16,256,30.4107
16,256,16,1024,37.5573
16,256,16,4096,65.3547
16,256,16,16384,173.151
16,256,32,16,31.9467
16,256,32,64,32.0963
16,256,32,256,35.7013
16,256,32,1024,49.6423
16,256,32,4096,104.16
16,256,32,16384,320.468
16,256,64,16,38.1653
16,256,64,64,37.7917
16,256,64,256,43.872
16,256,64,1024,70.7733
16,256,64,4096,181.631
16,256,64,16384,625.236
16,256,128,16,52.4483
16,256,128,64,51.605
16,256,128,256,60.1273
16,256,128,1024,110.528
16,256,128,4096,325.866
16,256,128,16384,1190.48
16,1024,0,0,27.3707
16,1024,1,16,34.3793
16,1024,1,64,34.2507
16,1024,1,256,34.037
16,1024,1,1024,35.2643
16,1024,1,4096,36.4377
16,1024,1,16384,46.5493
16,1024,2,16,37.8873
16,1024,2,64,37.941
16,1024,2,256,37.7177
16,1024,2,1024,38.987
16,1024,2,4096,44.6613
16,1024,2,16384,58.9017
16,1024,4,16,38.5383
16,1024,4,64,38.5373
16,1024,4,256,38.399
16,1024,4,1024,39.8173
16,1024,4,4096,47.488
16,1024,4,16384,75.6583
16,1024,8,16,39.0183
16,1024,8,64,39.126
16,1024,8,256,38.805
16,1024,8,1024,42.336
16,1024,8,4096,56.7687
16,1024,8,16384,112.469
16,1024,16,16,38.102
16,1024,16,64,38.0153
16,1024,16,256,40.1813
16,1024,16,1024,47.265
16,1024,16,4096,75.1893
16,1024,16,16384,181.908
16,1024,32,16,41.7073
16,1024,32,64,41.1947
16,1024,32,256,45.3543
16,1024,32,1024,58.72
16,1024,32,4096,114.101
16,1024,32,16384,329.045
16,1024,64,16,47.6057
16,1024,64,64,47.061
16,1024,64,256,52.9923
16,1024,64,1024,79.8723
16,1024,64,4096,190.826
16,1024,64,16384,637.589
16,1024,128,16,61.4613
16,1024,128,64,60.789
16,1024,128,256,69.3757
16,1024,128,1024,120.053
16,1024,128,4096,335.744
16,1024,128,16384,1208.15
16,4096,0,0,65.7177
16,4096,1,16,72.6397
16,4096,1,64,72.8533
16,4096,1,256,72.2993
16,4096,1,1024,72.8947
16,4096,1,4096,74.667
16,4096,1,16384,85.2267
16,4096,2,16,77.9193
16,4096,2,64,77.8667
16,4096,2,256,78.2087
16,4096,2,1024,78.8693
16,4096,2,4096,82.902
16,4096,2,16384,97.7067
16,4096,4,16,77.312
16,4096,4,64,77.578
16,4096,4,256,77.067
16,4096,4,1024,79.296
16,4096,4,4096,85.7273
16,4096,4,16384,114.09
16,4096,8,16,77.6423
16,4096,8,64,77.643
16,4096,8,256,77.2373
16,4096,8,1024,80.9703
16,4096,8,4096,95.893
16,4096,8,16384,149.728
16,4096,16,16,76.4803
16,4096,16,64,76.5007
16,4096,16,256,78.2713
16,4096,16,1024,85.707
16,4096,16,4096,113.248
16,4096,16,16384,221.951
16,4096,32,16,79.9997
16,4096,32,64,79.914
16,4096,32,256,83.2853
16,4096,32,1024,97.536
16,4096,32,4096,152.181
16,4096,32,16384,369.483
16,4096,64,16,86.26
16,4096,64,64,85.8023
16,4096,64,256,91.851
16,4096,64,1024,118.186
16,4096,64,4096,229.749
16,4096,64,16384,676.308
16,4096,128,16,100.138
16,4096,128,64,99.0283
16,4096,128,256,107.745
16,4096,128,1024,158.346
16,4096,128,4096,374.784
16,4096,128,16384,1235.88
16,16384,0,0,218.421
16,16384,1,16,233.919
16,16384,1,64,233.078
16,16384,1,256,232.576
16,16384,1,1024,233.59
16,16384,1,4096,236.075
16,16384,1,16384,242.527
16,16384,2,16,232.298
16,16384,2,64,231.818
16,16384,2,256,231.872
16,16384,2,1024,232.917
16,16384,2,4096,236.928
16,16384,2,16384,251.189
16,16384,4,16,231.487
16,16384,4,64,231.168
16,16384,4,256,230.964
16,16384,4,1024,233.013
16,16384,4,4096,239.54
16,16384,4,16384,268.384
16,16384,8,16,231.434
16,16384,8,64,231.168
16,16384,8,256,231.082
16,16384,8,1024,234.858
16,16384,8,4096,249.994
16,16384,8,16384,303.189
16,16384,16,16,230.549
16,16384,16,64,230.655
16,16384,16,256,232.203
16,16384,16,1024,239.562
16,16384,16,4096,267.498
16,16384,16,16384,376.298
16,16384,32,16,234.762
16,16384,32,64,234.197
16,16384,32,256,238.004
16,16384,32,1024,251.392
16,16384,32,4096,306.197
16,16384,32,16384,526.11
16,16384,64,16,239.819
16,16384,64,64,239.68
16,16384,64,256,244.683
16,16384,64,1024,271.392
16,16384,64,4096,382.164
16,16384,64,16384,829.246
16,16384,128,16,254.581
16,16384,128,64,253.823
16,16384,128,256,261.514
16,16384,128,1024,311.562
16,16384,128,4096,528.702
16,16384,128,16384,1394.88
64,0,0,0,15.6483
64,0,1,16,21.5787
64,0,1,64,21.3763
64,0,1,256,22.6237
64,0,1,1024,23.6483
64,0,1,4096,24.5653
64,0,1,16384,34.9443
64,0,2,16,24.9073
64,0,2,64,25.088
64,0,2,256,26.294
64,0,2,1024,27.1257
64,0,2,4096,32.714
64,0,2,16384,47.8397
64,0,4,16,25.3127
64,0,4,64,25.3223
64,0,4,256,26.6777
64,0,4,1024,28.266
64,0,4,4096,35.5203
64,0,4,16384,64.7253
64,0,8,16,25.2597
64,0,8,64,25.2483
64,0,8,256,26.753
64,0,8,1024,30.5603
64,0,8,4096,46.0683
64,0,8,16384,100.288
64,0,16,16,26.1973
64,0,16,64,26.315
64,0,16,256,28.235
64,0,16,1024,35.307
64,0,16,4096,64.2343
64,0,16,16384,172.65
64,0,32,16,29.7277
64,0,32,64,29.3443
64,0,32,256,33.4507
64,0,32,1024,47.5307
64,0,32,4096,102.699
64,0,32,16384,321.505
64,0,64,16,36.3093
64,0,64,64,35.7863
64,0,64,256,42.272
64,0,64,1024,69.472
64,0,64,4096,180.415
64,0,64,16384,620.415
64,0,128,16,50.144
64,0,128,64,49.4817
64,0,128,256,58.336
64,0,128,1024,109.408
64,0,128,4096,325.395
64,0,128,16384,1188.25
64,16,0,0,15.5947
64,16,1,16,21.5573
64,16,1,64,21.5143
64,16,1,256,22.571
64,16,1,1024,23.5737
64,16,1,4096,24.6937
64,16,1,16384,34.8587
64,16,2,16,24.9807
64,16,2,64,25.0993
64,16,2,256,26.282
64,16,2,1024,27.3177
64,16,2,4096,32.811
64,16,2,16384,47.9037
64,16,4,16,25.237
64,16,4,64,25.344
64,16,4,256,26.6783
64,16,4,1024,28.235
64,16,4,4096,35.5203
64,16,4,16384,65.0447
64,16,8,16,25.185
64,16,8,64,25.2267
64,16,8,256,26.826
64,16,8,1024,30.4207
64,16,8,4096,46.122
64,16,8,16384,100.479
64,16,16,16,26.0163
64,16,16,64,26.2083
64,16,16,256,28.0633
64,16,16,1024,35.3813
64,16,16,4096,64.5233
64,16,16,16384,173.023
64,16,32,16,29.7277
64,16,32,64,29.5153
64,16,32,256,33.2687
64,16,32,1024,47.6707
64,16,32,4096,103.69
64,16,32,16384,319.508
64,16,64,16,36.1913
64,16,64,64,35.9367
64,16,64,256,42.0587
64,16,64,1024,69.6853
64,16,64,4096,180.406
64,16,64,16384,627.167
64,16,128,16,50.401
64,16,128,64,49.461
64,16,128,256,58.3353
64,16,128,1024,109.173
64,16,128,4096,325.919
64,16,128,16384,1190.76
64,64,0,0,15.5733
64,64,1,16,21.3973
64,64,1,64,21.2587
64,64,1,256,22.6657
64,64,1,1024,23.5093
64,64,1,4096,24.63
64,64,1,16384,34.646
64,64,2,16,24.8423
64,64,2,64,25.0023
64,64,2,256,26.112
64,64,2,1024,27.147
64,64,2,4096,33.2583
64,64,2,16384,47.808
64,64,4,16,25.1207
64,64,4,64,25.1843
64,64,4,256,26.5073
64,64,4,1024,28.3517
64,64,4,4096,35.4027
64,64,4,16384,64.7037
64,64,8,16,25.1737
64,64,8,64,25.184
64,64,8,256,26.7633
64,64,8,1024,30.6137
64,64,8,4096,45.9307
64,64,8,16384,100.235
64,64,16,16,26.2613
64,64,16,64,26.1137
64,64,16,256,28.0853
64,64,16,1024,34.9973
64,64,16,4096,64.2457
64,64,16,16384,172.885
64,64,32,16,29.6533
64,64,32,64,29.6423
64,64,32,256,33.2587
64,64,32,1024,47.456
64,64,32,4096,102.891
64,64,32,16384,322.677
64,64,64,16,36.4587
64,64,64,64,35.5733
64,64,64,256,41.8563
64,64,64,1024,69.1623
64,64,64,4096,180.64
64,64,64,16384,625.556
64,64,128,16,50.2087
64,64,128,64,49.0557
64,64,128,256,57.8563
64,64,128,1024,108.757
64,64,128,4096,325.023
64,64,128,16384,1190.69
64,256,0,0,18.7307
64,256,1,16,24.352
64,256,1,64,24.544
64,256,1,256,25.589
64,256,1,1024,26.635
64,256,1,4096,27.7123
64,256,1,16384,38.1023
64,256,2,16,28.1487
64,256,2,64,28.0753
64,256,2,256,29.3977
64,256,2,1024,30.4217
64,256,2,4096,35.8507
64,256,2,16384,51.2863
64,256,4,16,28.48
64,256,4,64,28.3197
64,256,4,256,29.728
64,256,4,1024,31.3173
64,256,4,4096,38.6987
64,256,4,16384,68.0097
64,256,8,16,28.1707
64,256,8,64,28.416
64,256,8,256,29.7383
64,256,8,1024,33.749
64,256,8,4096,49.3117
64,256,8,16384,104.063
64,256,16,16,29.4507
64,256,16,64,29.2377
64,256,16,256,31.349
64,256,16,1024,38.272
64,256,16,4096,67.402
64,256,16,16384,175.776
64,256,32,16,32.737
64,256,32,64,32.469
64,256,32,256,36.1387
64,256,32,1024,50.2503
64,256,32,4096,105.781
64,256,32,16384,325.129
64,256,64,16,39.3813
64,256,64,64,38.6027
64,256,64,256,44.9067
64,256,64,1024,72.299
64,256,64,4096,183.382
64,256,64,16384,626.505
64,256,128,16,53.355
64,256,128,64,52.5337
64,256,128,256,61.141
64,256,128,1024,112.149
64,256,128,4096,328.255
64,256,128,16384,1196.92
64,1024,0,0,28.171
64,1024,1,16,35.0613
64,1024,1,64,35.1147
64,1024,1,256,34.7093
64,1024,1,1024,36.2027
64,1024,1,4096,37.2267
64,1024,1,16384,47.392
64,1024,2,16,38.656
64,1024,2,64,38.9967
64,1024,2,256,38.4313
64,1024,2,1024,39.9037
64,1024,2,4096,45.4293
64,1024,2,16384,60.4157
64,1024,4,16,39.7013
64,1024,4,64,39.8083
64,1024,4,256,39.1783
64,1024,4,1024,40.9813
64,1024,4,4096,48.66
64,1024,4,16384,77.6217
64,1024,8,16,39.829
64,1024,8,64,39.9253
64,1024,8,256,39.6373
64,1024,8,1024,43.19
64,1024,8,4096,58.7837
64,1024,8,16384,113.568
64,1024,16,16,38.592
64,1024,16,64,38.773
64,1024,16,256,40.7467
64,1024,16,1024,47.755
64,1024,16,4096,77.4613
64,1024,16,16384,185.045
64,1024,32,16,42.3043
64,1024,32,64,41.9517
64,1024,32,256,45.782
64,1024,32,1024,60.0857
64,1024,32,4096,115.221
64,1024,32,16384,332.554
64,1024,64,16,48.8853
64,1024,64,64,48.5437
64,1024,64,256,54.378
64,1024,64,1024,81.5577
64,1024,64,4096,192.427
64,1024,64,16384,633.172
64,1024,128,16,63.2327
64,1024,128,64,61.813
64,1024,128,256,70.4857
64,1024,128,1024,121.557
64,1024,128,4096,338.923
64,1024,128,16384,1198.67
64,4096,0,0,66.4317
64,4096,1,16,73.451
64,4096,1,64,73.8243
64,4096,1,256,73.2157
64,4096,1,1024,73.5993
64,4096,1,4096,75.8073
64,4096,1,16384,86.411
64,4096,2,16,78.8267
64,4096,2,64,79.0397
64,4096,2,256,78.9757
64,4096,2,1024,79.979
64,4096,2,4096,83.7867
64,4096,2,16384,98.8907
64,4096,4,16,78.5713
64,4096,4,64,78.549
64,4096,4,256,78.123
64,4096,4,1024,79.958
64,4096,4,4096,87.3177
64,4096,4,16384,116.373
64,4096,8,16,78.2613
64,4096,8,64,78.0477
64,4096,8,256,78.1117
64,4096,8,1024,81.5037
64,4096,8,4096,96.8007
64,4096,8,16384,152.618
64,4096,16,16,77.237
64,4096,16,64,77.5473
64,4096,16,256,79.125
64,4096,16,1024,86.7737
64,4096,16,4096,116.267
64,4096,16,16384,224.384
64,4096,32,16,80.607
64,4096,32,64,80.6403
64,4096,32,256,84.3513
64,4096,32,1024,98.8373
64,4096,32,4096,154.517
64,4096,32,16384,375.188
64,4096,64,16,87.2753
64,4096,64,64,86.6347
64,4096,64,256,92.938
64,4096,64,1024,120.885
64,4096,64,4096,231.84
64,4096,64,16384,678.602
64,4096,128,16,101.014
64,4096,128,64,100.544
64,4096,128,256,109.248
64,4096,128,1024,160.65
64,4096,128,4096,376.223
64,4096,128,16384,1241.16
64,16384,0,0,219.852
64,16384,1,16,234.101
64,16384,1,64,234.901
64,16384,1,256,234.497
64,16384,1,1024,234.421
64,16384,1,4096,236.758
64,16384,1,16384,243.723
64,16384,2,16,233.3
64,16384,2,64,233.504
64,16384,2,256,233.974
64,16384,2,1024,233.974
64,16384,2,4096,239.05
64,16384,2,16384,253.108
64,16384,4,16,232.757
64,16384,4,64,232.992
64,16384,4,256,232.852
64,16384,4,1024,234.153
64,16384,4,4096,241.408
64,16384,4,16384,270.848
64,16384,8,16,232.639
64,16384,8,64,233.163
64,16384,8,256,232.374
64,16384,8,1024,236.065
64,16384,8,4096,250.752
64,16384,8,16384,305.588
64,16384,16,16,231.904
64,16384,16,64,232.172
64,16384,16,256,234.016
64,16384,16,1024,240.299
64,16384,16,4096,270.187
64,16384,16,16384,377.409
64,16384,32,16,235.434
64,16384,32,64,234.954
64,16384,32,256,238.666
64,16384,32,1024,252.223
64,16384,32,4096,308.447
64,16384,32,16384,529.791
64,16384,64,16,241.504
64,16384,64,64,241.013
64,16384,64,256,247.636
64,16384,64,1024,273.386
64,16384,64,4096,384.416
64,16384,64,16384,824.105
64,16384,128,16,256.618
64,16384,128,64,255.093
64,16384,128,256,263.712
64,16384,128,1024,313.333
64,16384,128,4096,530.175
64,16384,128,16384,1398.74
256,0,0,0,24.8107
256,0,1,16,30.6673
256,0,1,64,30.6133
256,0,1,256,31.712
256,0,1,1024,32.8213
256,0,1,4096,33.8983
256,0,1,16384,45.0557
256,0,2,16,34.1647
256,0,2,64,34.369
256,0,2,256,35.4027
256,0,2,1024,36.4587
256,0,2,4096,42.0583
256,0,2,16384,59.7863
256,0,4,16,34.2933
256,0,4,64,34.3357
256,0,4,256,35.669
256,0,4,1024,37.386
256,0,4,4096,45.6323
256,0,4,16384,78.262
256,0,8,16,34.5703
256,0,8,64,34.5493
256,0,8,256,36.0537
256,0,8,1024,40.299
256,0,8,4096,57.9523
256,0,8,16384,115.541
256,0,16,16,35.6587
256,0,16,64,35.7547
256,0,16,256,37.7507
256,0,16,1024,45.7813
256,0,16,4096,78.0903
256,0,16,16384,186.699
256,0,32,16,38.8263
256,0,32,64,39.0613
256,0,32,256,42.592
256,0,32,1024,59.2957
256,0,32,4096,116.448
256,0,32,16384,335.456
256,0,64,16,46.0157
256,0,64,64,45.717
256,0,64,256,51.786
256,0,64,1024,83.2647
256,0,64,4096,194.357
256,0,64,16384,639.209
256,0,128,16,59.744
256,0,128,64,58.741
256,0,128,256,68.7247
256,0,128,1024,122.484
256,0,128,4096,338.559
256,0,128,16384,1201.63
256,16,0,0,26.7733
256,16,1,16,32.2557
256,16,1,64,32.5117
256,16,1,256,33.8027
256,16,1,1024,34.5597
256,16,1,4096,35.7863
256,16,1,16384,46.912
256,16,2,16,36.1497
256,16,2,64,36.2243
256,16,2,256,37.301
256,16,2,1024,38.464
256,16,2,4096,43.957
256,16,2,16384,62.101
256,16,4,16,36.1487
256,16,4,64,36.3303
256,16,4,256,37.5457
256,16,4,1024,39.318
256,16,4,4096,47.6793
256,16,4,16384,80.4577
256,16,8,16,36.2667
256,16,8,64,36.3197
256,16,8,256,37.8667
256,16,8,1024,41.8983
256,16,8,4096,60.0853
256,16,8,16384,117.152
256,16,16,16,37.3227
256,16,16,64,37.5243
256,16,16,256,39.3923
256,16,16,1024,47.744
256,16,16,4096,80.1387
256,16,16,16384,188.361
256,16,32,16,40.7247
256,16,32,64,40.8217
256,16,32,256,44.416
256,16,32,1024,61.0453
256,16,32,4096,118.378
256,16,32,16384,337.674
256,16,64,16,47.6267
256,16,64,64,47.2533
256,16,64,256,54.1013
256,16,64,1024,84.8103
256,16,64,4096,195.594
256,16,64,16384,633.45
256,16,128,16,61.5987
256,16,128,64,60.6937
256,16,128,256,70.912
256,16,128,1024,124.32
256,16,128,4096,340.725
256,16,128,16384,1204.95
256,64,0,0,26.4853
256,64,1,16,32.3737
256,64,1,64,32.331
256,64,1,256,33.8663
256,64,1,1024,34.4317
256,64,1,4096,35.637
256,64,1,16384,46.944
256,64,2,16,36.15
256,64,2,64,36.1067
256,64,2,256,37.2467
256,64,2,1024,38.2613
256,64,2,4096,44.0117
256,64,2,16384,61.5037
256,64,4,16,36.202
256,64,4,64,36.3417
256,64,4,256,37.3537
256,64,4,1024,39.317
256,64,4,4096,47.4033
256,64,4,16384,80.2877
256,64,8,16,36.373
256,64,8,64,36.331
256,64,8,256,37.7597
256,64,8,1024,41.8767
256,64,8,4096,59.861
256,64,8,16384,116.618
256,64,16,16,37.4187
256,64,16,64,37.4297
256,64,16,256,39.317
256,64,16,1024,47.669
256,64,16,4096,80.064
256,64,16,16384,188.309
256,64,32,16,40.9173
256,64,32,64,40.448
256,64,32,256,44.5443
256,64,32,1024,61.1083
256,64,32,4096,118.592
256,64,32,16384,339.285
256,64,64,16,47.9883
256,64,64,64,47.2423
256,64,64,256,53.8343
256,64,64,1024,85.3123
256,64,64,4096,195.381
256,64,64,16384,640.062
256,64,128,16,61.5037
256,64,128,64,60.5647
256,64,128,256,70.292
256,64,128,1024,124.65
256,64,128,4096,339.956
256,64,128,16384,1207.23
256,256,0,0,27.9147
256,256,1,16,33.5887
256,256,1,64,33.5897
256,256,1,256,34.8583
256,256,1,1024,35.8617
256,256,1,4096,36.8323
256,256,1,16384,48.0533
256,256,2,16,37.046
256,256,2,64,37.1933
256,256,2,256,38.4413
256,256,2,1024,39.583
256,256,2,4096,45.205
256,256,2,16384,62.976
256,256,4,16,37.3013
256,256,4,64,37.2793
256,256,4,256,38.763
256,256,4,1024,40.5323
256,256,4,4096,48.704
256,256,4,16384,81.676
256,256,8,16,37.536
256,256,8,64,37.4187
256,256,8,256,38.9437
256,256,8,1024,42.9657
256,256,8,4096,60.7993
256,256,8,16384,117.696
256,256,16,16,38.496
256,256,16,64,38.5283
256,256,16,256,40.6293
256,256,16,1024,48.8643
256,256,16,4096,81.0023
256,256,16,16384,189.93
256,256,32,16,41.7813
256,256,32,64,41.856
256,256,32,256,45.493
256,256,32,1024,62.678
256,256,32,4096,119.391
256,256,32,16384,341.556
256,256,64,16,49.067
256,256,64,64,48.404
256,256,64,256,54.8373
256,256,64,1024,85.6637
256,256,64,4096,197.195
256,256,64,16384,638.698
256,256,128,16,62.8587
256,256,128,64,61.7167
256,256,128,256,71.1883
256,256,128,1024,125.376
256,256,128,4096,341.738
256,256,128,16384,1209.52
256,1024,0,0,37.4827
256,1024,1,16,44.2667
256,1024,1,64,44.544
256,1024,1,256,43.9247
256,1024,1,1024,45.291
256,1024,1,4096,46.5387
256,1024,1,16384,58.1437
256,1024,2,16,48.1707
256,1024,2,64,48.021
256,1024,2,256,47.7867
256,1024,2,1024,49.2267
256,1024,2,4096,54.816
256,1024,2,16384,72.5753
256,1024,4,16,48.662
256,1024,4,64,48.778
256,1024,4,256,48.534
256,1024,4,1024,50.0377
256,1024,4,4096,58.4537
256,1024,4,16384,91.0067
256,1024,8,16,49.0777
256,1024,8,64,49.248
256,1024,8,256,48.9797
256,1024,8,1024,53.0127
256,1024,8,4096,71.1787
256,1024,8,16384,128.277
256,1024,16,16,48.2343
256,1024,16,64,48.5013
256,1024,16,256,50.378
256,1024,16,1024,58.7097
256,1024,16,4096,91.0197
256,1024,16,16384,199.636
256,1024,32,16,51.7443
256,1024,32,64,51.6373
256,1024,32,256,55.5417
256,1024,32,1024,72.1817
256,1024,32,4096,129.814
256,1024,32,16384,350.709
256,1024,64,16,58.8907
256,1024,64,64,58.2937
256,1024,64,256,64.692
256,1024,64,1024,95.5193
256,1024,64,4096,206.143
256,1024,64,16384,647.146
256,1024,128,16,72.4047
256,1024,128,64,71.445
256,1024,128,256,81.27
256,1024,128,1024,135.019
256,1024,128,4096,350.848
256,1024,128,16384,1218.24
256,4096,0,0,76.032
256,4096,1,16,83.1573
256,4096,1,64,83.1897
256,4096,1,256,82.752
256,4096,1,1024,83.211
256,4096,1,4096,85.1733
256,4096,1,16384,97.5883
256,4096,2,16,88.3197
256,4096,2,64,88.309
256,4096,2,256,88.694
256,4096,2,1024,89.6
256,4096,2,4096,93.7703
256,4096,2,16384,111.818
256,4096,4,16,87.9573
256,4096,4,64,87.872
256,4096,4,256,87.477
256,4096,4,1024,89.8773
256,4096,4,4096,98.4107
256,4096,4,16384,130.367
256,4096,8,16,87.809
256,4096,8,64,87.9573
256,4096,8,256,88.032
256,4096,8,1024,91.9463
256,4096,8,4096,110.603
256,4096,8,16384,166.346
256,4096,16,16,87.0283
256,4096,16,64,87.1253
256,4096,16,256,89.5253
256,4096,16,1024,97.9727
256,4096,16,4096,129.632
256,4096,16,16384,237.739
256,4096,32,16,90.2507
256,4096,32,64,90.1443
256,4096,32,256,94.145
256,4096,32,1024,110.635
256,4096,32,4096,168.469
256,4096,32,16384,388.884
256,4096,64,16,97.5777
256,4096,64,64,97.1403
256,4096,64,256,103.936
256,4096,64,1024,134.091
256,4096,64,4096,244.725
256,4096,64,16384,689.161
256,4096,128,16,111.254
256,4096,128,64,110.208
256,4096,128,256,119.829
256,4096,128,1024,174.048
256,4096,128,4096,389.216
256,4096,128,16384,1256.23
256,16384,0,0,229.791
256,16384,1,16,245.11
256,16384,1,64,244.693
256,16384,1,256,245.046
256,16384,1,1024,245.078
256,16384,1,4096,247.551
256,16384,1,16384,254.901
256,16384,2,16,243.722
