prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,64,32,4096,27.0833
64,64,32,16384,56.8747
64,64,64,16,16.0217
64,64,64,64,16.1817
64,64,64,256,17.5253
64,64,64,1024,22.3467
64,64,64,4096,38.4957
64,64,64,16384,94.965
64,64,128,16,17.4937
64,64,128,64,17.3437
64,64,128,256,19.7543
64,64,128,1024,28.8217
64,64,128,4096,60.512
64,64,128,16384,169.226
64,256,0,0,13.013
64,256,1,16,18.357
64,256,1,64,18.3997
64,256,1,256,19.403
64,256,1,1024,20.1597
64,256,1,4096,20.7467
64,256,1,16384,25.984
64,256,2,16,18.4317
64,256,2,64,18.592
64,256,2,256,19.584
64,256,2,1024,20.2453
64,256,2,4096,21.067
64,256,2,16384,26.5813
64,256,4,16,18.5603
64,256,4,64,18.4857
64,256,4,256,19.5513
64,256,4,1024,20.736
64,256,4,4096,21.4077
64,256,4,16384,29.4613
64,256,8,16,18.7527
64,256,8,64,18.763
64,256,8,256,20.064
64,256,8,1024,20.7787
64,256,8,4096,21.8347
64,256,8,16384,32.5977
64,256,16,16,18.7737
64,256,16,64,18.8263
64,256,16,256,19.9677
64,256,16,1024,20.9383
64,256,16,4096,26.699
64,256,16,16384,41.6107
64,256,32,16,18.741
64,256,32,64,18.9113
64,256,32,256,20.107
64,256,32,1024,22.048
64,256,32,4096,30.304
64,256,32,16384,59.3707
64,256,64,16,18.9653
64,256,64,64,19.051
64,256,64,256,20.6187
64,256,64,1024,25.0883
64,256,64,4096,41.6107
64,256,64,16384,97.664
64,256,128,16,20.2883
64,256,128,64,20.3203
64,256,128,256,22.7093
64,256,128,1024,31.7977
64,256,128,4096,63.136
64,256,128,16384,171.392
64,1024,0,0,21.5893
64,1024,1,16,28.1487
64,1024,1,64,28.0857
64,1024,1,256,27.724
64,1024,1,1024,28.9927
64,1024,1,4096,29.6
64,1024,1,16384,34.9653
64,1024,2,16,28.213
64,1024,2,64,28.2453
64,1024,2,256,27.925
64,1024,2,1024,29.0877
64,1024,2,4096,29.7493
64,1024,2,16384,35.6903
64,1024,4,16,28.661
64,1024,4,64,28.4587
64,1024,4,256,28.2347
64,1024,4,1024,29.7273
64,1024,4,4096,30.1863
64,1024,4,16384,38.3473
64,1024,8,16,28.6937
64,1024,8,64,28.5017
64,1024,8,256,28.3313
64,1024,8,1024,29.76
64,1024,8,4096,30.8483
64,1024,8,16384,41.2373
64,1024,16,16,28.758
64,1024,16,64,28.629
64,1024,16,256,28.448
64,1024,16,1024,29.7067
64,1024,16,4096,35.029
64,1024,16,16384,50.507
64,1024,32,16,29.2377
64,1024,32,64,29.4077
64,1024,32,256,29.0773
64,1024,32,1024,30.6987
64,1024,32,4096,38.6773
64,1024,32,16384,68.2453
64,1024,64,16,29.7387
64,1024,64,64,29.9837
64,1024,64,256,29.7703
64,1024,64,1024,33.867
64,1024,64,4096,50.5383
64,1024,64,16384,106.357
64,1024,128,16,29.0447
64,1024,128,64,29.0777
64,1024,128,256,31.2103
64,1024,128,1024,40.6177
64,1024,128,4096,72.4797
64,1024,128,16384,179.968
64,4096,0,0,56.949
64,4096,1,16,63.8077
64,4096,1,64,63.7117
64,4096,1,256,63.648
64,4096,1,1024,63.7333
64,4096,1,4096,65.0663
64,4096,1,16384,70.0697
64,4096,2,16,63.6267
64,4096,2,64,63.669
64,4096,2,256,63.5517
64,4096,2,1024,63.787
64,4096,2,4096,65.28
64,4096,2,16384,71.0927
64,4096,4,16,64.1173
64,4096,4,64,63.9787
64,4096,4,256,63.819
64,4096,4,1024,64.2773
64,4096,4,4096,65.696
64,4096,4,16384,73.9407
64,4096,8,16,64.053
64,4096,8,64,63.9783
64,4096,8,256,63.9787
64,4096,8,1024,64.2563
64,4096,8,4096,66.1547
64,4096,8,16384,76.5437
64,4096,16,16,65.7383
64,4096,16,64,65.749
64,4096,16,256,65.7287
64,4096,16,1024,66.614
64,4096,16,4096,70.6347
64,4096,16,16384,85.813
64,4096,32,16,65.2267
64,4096,32,64,65.312
64,4096,32,256,65.077
64,4096,32,1024,66.5807
64,4096,32,4096,74.2293
64,4096,32,16384,103.275
64,4096,64,16,65.2263
64,4096,64,64,65.1523
64,4096,64,256,65.2797
64,4096,64,1024,69.3863
64,4096,64,4096,85.8987
64,4096,64,16384,141.301
64,4096,128,16,64.6297
64,4096,128,64,64.533
64,4096,128,256,67.2207
64,4096,128,1024,76.2343
64,4096,128,4096,107.275
64,4096,128,16384,215.595
64,16384,0,0,198.42
64,16384,1,16,214.784
