regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,128,1,0.0078,4.0,2048,4096,1024,4096,1048,626.463,802.396,664.159,0.2143
mixed,128,1,0.0078,4.0,2048,8192,128,512,131,871.455,903.006,871.326,-0.0041
mixed,128,1,0.0078,4.0,2048,8192,1024,4096,1048,940.353,1113.312,978.944,0.2231
pure,128,2,0.0156,4.0,0,0,128,512,134,39.392,72.096,47.807,0.2573
pure,128,2,0.0156,4.0,0,0,1024,4096,1072,107.296,278.399,146.369,0.2284
mixed,128,2,0.0156,4.0,16,0,128,512,134,61.664,94.463,68.992,0.2234
mixed,128,2,0.0156,4.0,16,0,1024,4096,1072,129.632,299.104,167.681,0.2245
mixed,128,2,0.0156,4.0,16,512,128,512,134,78.527,111.105,86.561,0.2466
mixed,128,2,0.0156,4.0,16,512,1024,4096,1072,147.648,317.376,186.078,0.2264
mixed,128,2,0.0156,4.0,16,4096,128,512,134,206.88,236.543,213.217,0.2136
mixed,128,2,0.0156,4.0,16,4096,1024,4096,1072,275.105,442.238,309.216,0.2041
mixed,128,2,0.0156,4.0,16,8192,128,512,134,362.24,394.718,368.415,0.1901
mixed,128,2,0.0156,4.0,16,8192,1024,4096,1072,427.36,595.838,464.385,0.2198
mixed,128,2,0.0156,4.0,128,0,128,512,134,62.944,95.328,71.616,0.2678
mixed,128,2,0.0156,4.0,128,0,1024,4096,1072,132.096,302.527,167.904,0.2101
mixed,128,2,0.0156,4.0,128,512,128,512,134,80.671,113.054,88.256,0.2342
mixed,128,2,0.0156,4.0,128,512,1024,4096,1072,149.952,320.866,186.399,0.2132
mixed,128,2,0.0156,4.0,128,4096,128,512,134,208.383,239.616,216.668,0.2653
mixed,128,2,0.0156,4.0,128,4096,1024,4096,1072,278.336,444.287,314.304,0.2167
mixed,128,2,0.0156,4.0,128,8192,128,512,134,358.207,391.39,370.336,0.3655
mixed,128,2,0.0156,4.0,128,8192,1024,4096,1072,420.447,597.407,469.118,0.275
mixed,128,2,0.0156,4.0,1024,0,128,512,134,108.735,138.718,117.089,0.2786
mixed,128,2,0.0156,4.0,1024,0,1024,4096,1072,179.394,358.784,215.392,0.2007
mixed,128,2,0.0156,4.0,1024,512,128,512,134,129.185,159.647,136.609,0.2437
mixed,128,2,0.0156,4.0,1024,512,1024,4096,1072,198.784,375.263,237.247,0.2179
mixed,128,2,0.0156,4.0,1024,4096,128,512,134,270.88,301.343,278.559,0.2521
mixed,128,2,0.0156,4.0,1024,4096,1024,4096,1072,342.047,516.384,378.975,0.2118
mixed,128,2,0.0156,4.0,1024,8192,128,512,134,442.337,482.366,449.343,0.175
mixed,128,2,0.0156,4.0,1024,8192,1024,4096,1072,519.583,688.927,552.83,0.1963
mixed,128,2,0.0156,4.0,2048,0,128,512,134,215.903,248.736,223.168,0.2213
mixed,128,2,0.0156,4.0,2048,0,1024,4096,1072,289.056,466.783,326.686,0.2117
mixed,128,2,0.0156,4.0,2048,512,128,512,134,261.504,291.682,269.535,0.2661
mixed,128,2,0.0156,4.0,2048,512,1024,4096,1072,334.59,513.887,369.856,0.1967
mixed,128,2,0.0156,4.0,2048,4096,128,512,134,554.688,590.911,559.071,0.121
mixed,128,2,0.0156,4.0,2048,4096,1024,4096,1072,632.03,799.613,664.542,0.194
mixed,128,2,0.0156,4.0,2048,8192,128,512,134,871.967,906.942,875.646,0.1052
mixed,128,2,0.0156,4.0,2048,8192,1024,4096,1072,947.102,1111.741,976.991,0.1815
pure,128,3,0.0234,4.0,0,0,128,512,137,39.231,71.456,47.552,0.2582
pure,128,3,0.0234,4.0,0,0,1024,4096,1096,109.087,277.055,146.881,0.225
mixed,128,3,0.0234,4.0,16,0,128,512,137,60.991,94.015,69.379,0.254
mixed,128,3,0.0234,4.0,16,0,1024,4096,1096,130.43,301.567,169.087,0.2259
mixed,128,3,0.0234,4.0,16,512,128,512,137,78.495,110.559,87.169,0.2705
mixed,128,3,0.0234,4.0,16,512,1024,4096,1096,148.831,315.391,184.289,0.2129
mixed,128,3,0.0234,4.0,16,4096,128,512,137,205.728,238.112,214.338,0.2659
mixed,128,3,0.0234,4.0,16,4096,1024,4096,1096,275.839,442.911,311.199,0.2116
mixed,128,3,0.0234,4.0,16,8192,128,512,137,362.56,388.32,368.092,0.2148
mixed,128,3,0.0234,4.0,16,8192,1024,4096,1096,428.576,596.288,465.472,0.22
mixed,128,3,0.0234,4.0,128,0,128,512,137,63.552,94.304,71.807,0.2684
mixed,128,3,0.0234,4.0,128,0,1024,4096,1096,133.024,301.984,169.662,0.2168
mixed,128,3,0.0234,4.0,128,512,128,512,137,80.606,112.065,89.057,0.2686
mixed,128,3,0.0234,4.0,128,512,1024,4096,1096,151.359,320.352,187.679,0.2149
mixed,128,3,0.0234,4.0,128,4096,128,512,137,208.513,239.073,217.023,0.2785
mixed,128,3,0.0234,4.0,128,4096,1024,4096,1096,277.695,445.216,314.206,0.2179
mixed,128,3,0.0234,4.0,128,8192,128,512,137,365.121,397.311,369.439,0.1341
mixed,128,3,0.0234,4.0,128,8192,1024,4096,1096,431.52,601.47,468.64,0.2184
mixed,128,3,0.0234,4.0,1024,0,128,512,137,109.121,139.679,117.12,0.2618
mixed,128,3,0.0234,4.0,1024,0,1024,4096,1096,178.721,355.712,217.889,0.2213
mixed,128,3,0.0234,4.0,1024,512,128,512,137,128.832,159.971,137.151,0.2672
mixed,128,3,0.0234,4.0,1024,512,1024,4096,1096,200.543,377.661,238.945,0.2168
mixed,128,3,0.0234,4.0,1024,4096,128,512,137,272.13,303.008,280.896,0.2839
mixed,128,3,0.0234,4.0,1024,4096,1024,4096,1096,344.512,517.567,378.912,0.1988
mixed,128,3,0.0234,4.0,1024,8192,128,512,137,442.813,478.111,453.6,0.3056
mixed,128,3,0.0234,4.0,1024,8192,1024,4096,1096,516.127,689.086,552.928,0.2128
mixed,128,3,0.0234,4.0,2048,0,128,512,137,215.521,247.361,223.327,0.2452
mixed,128,3,0.0234,4.0,2048,0,1024,4096,1096,289.373,467.072,327.679,0.2156
mixed,128,3,0.0234,4.0,2048,512,128,512,137,261.695,293.888,270.111,0.2614
mixed,128,3,0.0234,4.0,2048,512,1024,4096,1096,334.624,511.807,371.648,0.209
mixed,128,3,0.0234,4.0,2048,4096,128,512,137,554.016,593.501,559.551,0.1402
mixed,128,3,0.0234,4.0,2048,4096,1024,4096,1096,629.024,800.384,670.046,0.2394
mixed,128,3,0.0234,4.0,2048,8192,128,512,137,878.368,910.782,877.663,-0.0217
mixed,128,3,0.0234,4.0,2048,8192,1024,4096,1096,942.239,1120.702,984.576,0.2372
pure,128,4,0.0312,4.0,0,0,128,512,140,39.392,71.585,48.065,0.2694
pure,128,4,0.0312,4.0,0,0,1024,4096,1120,110.463,277.855,146.815,0.2172
mixed,128,4,0.0312,4.0,16,0,128,512,140,61.375,93.375,69.536,0.255
mixed,128,4,0.0312,4.0,16,0,1024,4096,1120,131.969,299.263,171.231,0.2347
mixed,128,4,0.0312,4.0,16,512,128,512,140,78.942,110.945,87.584,0.27
mixed,128,4,0.0312,4.0,16,512,1024,4096,1120,148.128,316.159,186.143,0.2262
mixed,128,4,0.0312,4.0,16,4096,128,512,140,205.853,237.918,214.911,0.2825
mixed,128,4,0.0312,4.0,16,4096,1024,4096,1120,277.759,442.336,312.993,0.2141
mixed,128,4,0.0312,4.0,16,8192,128,512,140,363.297,388.192,362.911,-0.0155
mixed,128,4,0.0312,4.0,16,8192,1024,4096,1120,426.784,596.896,471.199,0.2611
mixed,128,4,0.0312,4.0,128,0,128,512,140,63.039,95.326,72.129,0.2815
mixed,128,4,0.0312,4.0,128,0,1024,4096,1120,133.888,301.824,171.552,0.2243
mixed,128,4,0.0312,4.0,128,512,128,512,140,81.407,112.671,89.214,0.2497
mixed,128,4,0.0312,4.0,128,512,1024,4096,1120,151.136,319.552,187.425,0.2155
mixed,128,4,0.0312,4.0,128,4096,128,512,140,208.417,239.393,216.672,0.2665
mixed,128,4,0.0312,4.0,128,4096,1024,4096,1120,276.96,446.591,314.817,0.2232
mixed,128,4,0.0312,4.0,128,8192,128,512,140,360.48,398.848,370.399,0.2585
mixed,128,4,0.0312,4.0,128,8192,1024,4096,1120,428.284,597.024,470.015,0.2473
mixed,128,4,0.0312,4.0,1024,0,128,512,140,108.384,139.135,117.889,0.3091
mixed,128,4,0.0312,4.0,1024,0,1024,4096,1120,180.706,356.8,218.11,0.2124
mixed,128,4,0.0312,4.0,1024,512,128,512,140,127.966,159.582,137.569,0.3037
mixed,128,4,0.0312,4.0,1024,512,1024,4096,1120,200.513,376.64,239.457,0.2211
mixed,128,4,0.0312,4.0,1024,4096,128,512,140,271.231,302.369,279.998,0.2816
mixed,128,4,0.0312,4.0,1024,4096,1024,4096,1120,344.767,520.832,381.535,0.2088
mixed,128,4,0.0312,4.0,1024,8192,128,512,140,452.542,479.742,455.136,0.0954
mixed,128,4,0.0312,4.0,1024,8192,1024,4096,1120,524.671,690.911,559.71,0.2108
mixed,128,4,0.0312,4.0,2048,0,128,512,140,216.288,246.945,224.608,0.2714
mixed,128,4,0.0312,4.0,2048,0,1024,4096,1120,289.726,468.769,328.448,0.2163
mixed,128,4,0.0312,4.0,2048,512,128,512,140,261.76,292.768,269.981,0.2651
mixed,128,4,0.0312,4.0,2048,512,1024,4096,1120,334.719,511.2,375.167,0.2292
mixed,128,4,0.0312,4.0,2048,4096,128,512,140,558.526,591.551,560.385,0.0563
mixed,128,4,0.0312,4.0,2048,4096,1024,4096,1120,631.998,800.765,669.119,0.22
mixed,128,4,0.0312,4.0,2048,8192,128,512,140,877.407,912.19,881.919,0.1297
mixed,128,4,0.0312,4.0,2048,8192,1024,4096,1120,949.792,1119.488,983.55,0.1989
pure,128,8,0.0625,4.0,0,0,128,512,152,40.096,72.352,48.448,0.2589
pure,128,8,0.0625,4.0,0,0,1024,4096,1216,112.992,277.024,147.679,0.2115
mixed,128,8,0.0625,4.0,16,0,128,512,152,61.887,93.473,70.017,0.2574
mixed,128,8,0.0625,4.0,16,0,1024,4096,1216,134.849,298.464,169.952,0.2145
mixed,128,8,0.0625,4.0,16,512,128,512,152,79.745,112.065,88.641,0.2752
mixed,128,8,0.0625,4.0,16,512,1024,4096,1216,152.799,317.792,186.591,0.2048
mixed,128,8,0.0625,4.0,16,4096,128,512,152,206.432,238.272,214.238,0.2452
mixed,128,8,0.0625,4.0,16,4096,1024,4096,1216,278.595,443.039,312.192,0.2043
mixed,128,8,0.0625,4.0,16,8192,128,512,152,363.264,388.351,364.704,0.0574
mixed,128,8,0.0625,4.0,16,8192,1024,4096,1216,434.558,595.583,464.992,0.189
mixed,128,8,0.0625,4.0,128,0,128,512,152,64.095,96.061,71.519,0.2322
mixed,128,8,0.0625,4.0,128,0,1024,4096,1216,136.193,303.777,175.008,0.2316
mixed,128,8,0.0625,4.0,128,512,128,512,152,81.345,112.704,89.601,0.2633
mixed,128,8,0.0625,4.0,128,512,1024,4096,1216,153.601,319.199,189.504,0.2168
mixed,128,8,0.0625,4.0,128,4096,128,512,152,208.575,239.357,216.544,0.2589
mixed,128,8,0.0625,4.0,128,4096,1024,4096,1216,282.844,445.856,315.649,0.2012
mixed,128,8,0.0625,4.0,128,8192,128,512,152,365.629,391.424,371.839,0.2407
mixed,128,8,0.0625,4.0,128,8192,1024,4096,1216,430.881,599.551,474.272,0.2573
mixed,128,8,0.0625,4.0,1024,0,128,512,152,108.96,138.943,117.12,0.2722
mixed,128,8,0.0625,4.0,1024,0,1024,4096,1216,186.462,355.52,217.856,0.1857
mixed,128,8,0.0625,4.0,1024,512,128,512,152,128.384,159.552,137.472,0.2916
mixed,128,8,0.0625,4.0,1024,512,1024,4096,1216,205.79,376.577,238.271,0.1902
mixed,128,8,0.0625,4.0,1024,4096,128,512,152,273.055,302.623,279.938,0.2328
mixed,128,8,0.0625,4.0,1024,4096,1024,4096,1216,349.152,518.238,381.857,0.1934
mixed,128,8,0.0625,4.0,1024,8192,128,512,152,452.031,487.038,454.749,0.0776
mixed,128,8,0.0625,4.0,1024,8192,1024,4096,1216,529.375,693.598,557.792,0.173
mixed,128,8,0.0625,4.0,2048,0,128,512,152,215.552,248.064,224.511,0.2756
mixed,128,8,0.0625,4.0,2048,0,1024,4096,1216,293.952,469.984,328.705,0.1974
mixed,128,8,0.0625,4.0,2048,512,128,512,152,261.441,293.088,268.608,0.2265
mixed,128,8,0.0625,4.0,2048,512,1024,4096,1216,338.945,514.046,373.183,0.1955
mixed,128,8,0.0625,4.0,2048,4096,128,512,152,555.486,594.109,561.569,0.1575
mixed,128,8,0.0625,4.0,2048,4096,1024,4096,1216,637.216,800.861,666.175,0.177
mixed,128,8,0.0625,4.0,2048,8192,128,512,152,877.598,913.215,882.015,0.124
mixed,128,8,0.0625,4.0,2048,8192,1024,4096,1216,952.83,1119.583,983.454,0.1836
pure,128,16,0.125,4.0,0,0,128,512,176,42.432,71.583,48.641,0.213
pure,128,16,0.125,4.0,0,0,1024,4096,1408,125.889,277.791,151.454,0.1683
mixed,128,16,0.125,4.0,16,0,128,512,176,63.97,93.505,70.848,0.2329
mixed,128,16,0.125,4.0,16,0,1024,4096,1408,147.231,299.072,173.376,0.1722
mixed,128,16,0.125,4.0,16,512,128,512,176,81.151,110.943,88.64,0.2514
mixed,128,16,0.125,4.0,16,512,1024,4096,1408,165.246,316.926,191.455,0.1728
mixed,128,16,0.125,4.0,16,4096,128,512,176,208.384,236.8,215.136,0.2376
mixed,128,16,0.125,4.0,16,4096,1024,4096,1408,291.007,440.768,317.983,0.1801
mixed,128,16,0.125,4.0,16,8192,128,512,176,365.249,394.945,368.512,0.1099
mixed,128,16,0.125,4.0,16,8192,1024,4096,1408,440.96,597.215,468.319,0.1751
mixed,128,16,0.125,4.0,128,0,128,512,176,65.727,94.624,72.767,0.2436
mixed,128,16,0.125,4.0,128,0,1024,4096,1408,150.912,301.792,174.878,0.1588
mixed,128,16,0.125,4.0,128,512,128,512,176,83.647,112.254,90.559,0.2416
mixed,128,16,0.125,4.0,128,512,1024,4096,1408,169.664,320.287,192.929,0.1545
mixed,128,16,0.125,4.0,128,4096,128,512,176,209.79,239.839,217.439,0.2546
mixed,128,16,0.125,4.0,128,4096,1024,4096,1408,296.16,446.942,320.926,0.1643
mixed,128,16,0.125,4.0,128,8192,128,512,176,368.766,400.383,367.68,-0.0343
mixed,128,16,0.125,4.0,128,8192,1024,4096,1408,444.605,601.214,474.079,0.1882
mixed,128,16,0.125,4.0,1024,0,128,512,176,110.242,139.488,117.056,0.233
mixed,128,16,0.125,4.0,1024,0,1024,4096,1408,199.999,355.776,223.039,0.1479
mixed,128,16,0.125,4.0,1024,512,128,512,176,129.057,159.167,136.894,0.2603
mixed,128,16,0.125,4.0,1024,512,1024,4096,1408,219.904,375.457,243.329,0.1506
mixed,128,16,0.125,4.0,1024,4096,128,512,176,273.44,301.537,281.089,0.2722
mixed,128,16,0.125,4.0,1024,4096,1024,4096,1408,362.59,519.423,385.472,0.1459
mixed,128,16,0.125,4.0,1024,8192,128,512,176,453.47,486.653,453.794,0.0098
mixed,128,16,0.125,4.0,1024,8192,1024,4096,1408,542.783,689.951,558.401,0.1061
mixed,128,16,0.125,4.0,2048,0,128,512,176,216.799,246.817,223.775,0.2324
mixed,128,16,0.125,4.0,2048,0,1024,4096,1408,308.799,468.639,332.895,0.1508
mixed,128,16,0.125,4.0,2048,512,128,512,176,262.142,291.808,269.152,0.2363
mixed,128,16,0.125,4.0,2048,512,1024,4096,1408,354.368,512.993,376.768,0.1412
mixed,128,16,0.125,4.0,2048,4096,128,512,176,556.702,592.512,560.033,0.093
mixed,128,16,0.125,4.0,2048,4096,1024,4096,1408,651.837,800.702,668.606,0.1126
mixed,128,16,0.125,4.0,2048,8192,128,512,176,878.078,910.016,879.262,0.0371
mixed,128,16,0.125,4.0,2048,8192,1024,4096,1408,963.742,1120.478,985.086,0.1362
pure,128,32,0.25,4.0,0,0,128,512,224,45.759,72.064,51.328,0.2117
pure,128,32,0.25,4.0,0,0,1024,4096,1792,152.895,278.944,160.96,0.064
mixed,128,32,0.25,4.0,16,0,128,512,224,67.103,94.528,72.512,0.1972
mixed,128,32,0.25,4.0,16,0,1024,4096,1792,172.16,300.768,181.182,0.0702
mixed,128,32,0.25,4.0,16,512,128,512,224,84.127,111.328,90.592,0.2377
mixed,128,32,0.25,4.0,16,512,1024,4096,1792,190.785,316.991,198.88,0.0641
mixed,128,32,0.25,4.0,16,4096,128,512,224,212.769,237.09,217.505,0.1947
mixed,128,32,0.25,4.0,16,4096,1024,4096,1792,317.44,444.191,327.105,0.0763
mixed,128,32,0.25,4.0,16,8192,128,512,224,368.447,389.057,366.784,-0.0807
mixed,128,32,0.25,4.0,16,8192,1024,4096,1792,469.088,596.125,478.399,0.0733
mixed,128,32,0.25,4.0,128,0,128,512,224,69.056,94.174,74.24,0.2064
mixed,128,32,0.25,4.0,128,0,1024,4096,1792,176.831,302.335,184.865,0.064
mixed,128,32,0.25,4.0,128,512,128,512,224,86.592,113.121,92.288,0.2147
mixed,128,32,0.25,4.0,128,512,1024,4096,1792,193.855,319.681,203.232,0.0745
mixed,128,32,0.25,4.0,128,4096,128,512,224,213.983,239.392,219.041,0.1991
mixed,128,32,0.25,4.0,128,4096,1024,4096,1792,323.486,448.607,329.887,0.0512
mixed,128,32,0.25,4.0,128,8192,128,512,224,364.832,398.047,372.417,0.2284
mixed,128,32,0.25,4.0,128,8192,1024,4096,1792,474.783,596.384,478.717,0.0324
mixed,128,32,0.25,4.0,1024,0,128,512,224,112.576,140.639,119.007,0.2292
mixed,128,32,0.25,4.0,1024,0,1024,4096,1792,229.568,358.206,235.552,0.0465
mixed,128,32,0.25,4.0,1024,512,128,512,224,132.543,160.8,138.943,0.2265
mixed,128,32,0.25,4.0,1024,512,1024,4096,1792,248.318,376.159,254.912,0.0516
mixed,128,32,0.25,4.0,1024,4096,128,512,224,275.645,303.007,281.95,0.2304
mixed,128,32,0.25,4.0,1024,4096,1024,4096,1792,391.934,519.522,397.377,0.0427
mixed,128,32,0.25,4.0,1024,8192,128,512,224,455.553,486.784,454.335,-0.039
mixed,128,32,0.25,4.0,1024,8192,1024,4096,1792,565.281,690.174,572.576,0.0584
mixed,128,32,0.25,4.0,2048,0,128,512,224,220.289,247.073,224.32,0.1505
mixed,128,32,0.25,4.0,2048,0,1024,4096,1792,337.952,468.798,345.28,0.056
mixed,128,32,0.25,4.0,2048,512,128,512,224,265.569,293.021,270.719,0.1876
mixed,128,32,0.25,4.0,2048,512,1024,4096,1792,384.924,513.216,390.753,0.0454
mixed,128,32,0.25,4.0,2048,4096,128,512,224,562.045,595.967,562.334,0.0085
mixed,128,32,0.25,4.0,2048,4096,1024,4096,1792,680.961,802.911,682.015,0.0086
mixed,128,32,0.25,4.0,2048,8192,128,512,224,879.614,910.399,882.398,0.0904
mixed,128,32,0.25,4.0,2048,8192,1024,4096,1792,993.918,1117.087,998.047,0.0335
pure,128,64,0.5,4.0,0,0,128,512,320,56.352,72.384,57.471,0.0698
pure,128,64,0.5,4.0,0,0,1024,4096,2560,194.08,278.432,197.248,0.0376
mixed,128,64,0.5,4.0,16,0,128,512,320,77.473,92.576,79.488,0.1334
mixed,128,64,0.5,4.0,16,0,1024,4096,2560,217.183,300.417,216.641,-0.0065
mixed,128,64,0.5,4.0,16,512,128,512,320,95.136,111.584,97.344,0.1342
mixed,128,64,0.5,4.0,16,512,1024,4096,2560,233.729,315.872,236.543,0.0343
mixed,128,64,0.5,4.0,16,4096,128,512,320,222.272,237.726,223.839,0.1014
mixed,128,64,0.5,4.0,16,4096,1024,4096,2560,359.649,443.039,360.863,0.0146
mixed,128,64,0.5,4.0,16,8192,128,512,320,380.96,396.222,376.351,-0.302
mixed,128,64,0.5,4.0,16,8192,1024,4096,2560,513.215,589.76,511.517,-0.0222
mixed,128,64,0.5,4.0,128,0,128,512,320,79.646,94.143,82.175,0.1744
mixed,128,64,0.5,4.0,128,0,1024,4096,2560,218.624,302.913,219.935,0.0156
mixed,128,64,0.5,4.0,128,512,128,512,320,97.409,112.638,99.103,0.1112
mixed,128,64,0.5,4.0,128,512,1024,4096,2560,236.066,320.895,237.63,0.0184
mixed,128,64,0.5,4.0,128,4096,128,512,320,225.09,239.744,225.822,0.05
mixed,128,64,0.5,4.0,128,4096,1024,4096,2560,364.769,446.497,368.096,0.0407
mixed,128,64,0.5,4.0,128,8192,128,512,320,376.096,397.504,381.055,0.2316
mixed,128,64,0.5,4.0,128,8192,1024,4096,2560,517.472,598.688,519.072,0.0197
mixed,128,64,0.5,4.0,1024,0,128,512,320,124.0,138.816,126.047,0.1382
mixed,128,64,0.5,4.0,1024,0,1024,4096,2560,274.623,355.2,274.367,-0.0032
mixed,128,64,0.5,4.0,1024,512,128,512,320,143.423,159.167,145.438,0.128
mixed,128,64,0.5,4.0,1024,512,1024,4096,2560,292.511,377.697,294.143,0.0192
mixed,128,64,0.5,4.0,1024,4096,128,512,320,286.302,301.31,288.702,0.1599
mixed,128,64,0.5,4.0,1024,4096,1024,4096,2560,436.289,518.431,437.088,0.0097
mixed,128,64,0.5,4.0,1024,8192,128,512,320,466.622,488.704,462.528,-0.1854
mixed,128,64,0.5,4.0,1024,8192,1024,4096,2560,610.686,690.624,608.126,-0.032
mixed,128,64,0.5,4.0,2048,0,128,512,320,231.645,247.229,232.703,0.0679
mixed,128,64,0.5,4.0,2048,0,1024,4096,2560,383.808,468.062,384.226,0.005
mixed,128,64,0.5,4.0,2048,512,128,512,320,276.48,292.32,281.567,0.3211
mixed,128,64,0.5,4.0,2048,512,1024,4096,2560,429.503,514.207,432.831,0.0393
mixed,128,64,0.5,4.0,2048,4096,128,512,320,573.568,595.231,568.256,-0.2452
mixed,128,64,0.5,4.0,2048,4096,1024,4096,2560,721.792,802.879,721.342,-0.0055
mixed,128,64,0.5,4.0,2048,8192,128,512,320,894.431,913.247,887.901,-0.347
mixed,128,64,0.5,4.0,2048,8192,1024,4096,2560,1034.813,1114.844,1033.276,-0.0192
pure,128,96,0.75,4.0,0,0,128,512,416,59.935,71.808,69.119,0.7735
pure,128,96,0.75,4.0,0,0,1024,4096,3328,237.631,278.112,250.752,0.3241
mixed,128,96,0.75,4.0,16,0,128,512,416,81.825,94.688,87.521,0.4428
mixed,128,96,0.75,4.0,16,0,1024,4096,3328,257.088,298.687,273.535,0.3954
mixed,128,96,0.75,4.0,16,512,128,512,416,99.391,111.967,105.44,0.481
mixed,128,96,0.75,4.0,16,512,1024,4096,3328,274.654,316.927,290.784,0.3816
mixed,128,96,0.75,4.0,16,4096,128,512,416,226.655,237.117,231.904,0.5017
mixed,128,96,0.75,4.0,16,4096,1024,4096,3328,402.239,443.967,415.71,0.3228
mixed,128,96,0.75,4.0,16,8192,128,512,416,377.088,396.192,393.184,0.8425
mixed,128,96,0.75,4.0,16,8192,1024,4096,3328,555.617,592.544,570.846,0.4124
mixed,128,96,0.75,4.0,128,0,128,512,416,83.393,95.777,90.463,0.5709
mixed,128,96,0.75,4.0,128,0,1024,4096,3328,261.693,302.592,275.838,0.3459
mixed,128,96,0.75,4.0,128,512,128,512,416,102.208,113.025,109.247,0.6507
mixed,128,96,0.75,4.0,128,512,1024,4096,3328,279.455,318.112,293.343,0.3593
mixed,128,96,0.75,4.0,128,4096,128,512,416,229.439,240.16,234.912,0.5105
mixed,128,96,0.75,4.0,128,4096,1024,4096,3328,406.752,447.519,420.769,0.3438
mixed,128,96,0.75,4.0,128,8192,128,512,416,386.24,398.592,390.848,0.3731
mixed,128,96,0.75,4.0,128,8192,1024,4096,3328,562.463,595.996,575.839,0.3989
mixed,128,96,0.75,4.0,1024,0,128,512,416,127.808,139.394,133.788,0.5161
mixed,128,96,0.75,4.0,1024,0,1024,4096,3328,314.271,357.279,327.169,0.2999
mixed,128,96,0.75,4.0,1024,512,128,512,416,147.679,159.33,154.816,0.6126
mixed,128,96,0.75,4.0,1024,512,1024,4096,3328,335.234,375.873,349.855,0.3598
mixed,128,96,0.75,4.0,1024,4096,128,512,416,290.401,302.527,296.159,0.4748
mixed,128,96,0.75,4.0,1024,4096,1024,4096,3328,477.089,519.871,492.478,0.3597
mixed,128,96,0.75,4.0,1024,8192,128,512,416,464.925,486.624,476.672,0.5414
mixed,128,96,0.75,4.0,1024,8192,1024,4096,3328,645.438,689.438,664.256,0.4277
mixed,128,96,0.75,4.0,2048,0,128,512,416,236.415,246.815,242.4,0.5755
mixed,128,96,0.75,4.0,2048,0,1024,4096,3328,427.199,468.382,440.479,0.3225
mixed,128,96,0.75,4.0,2048,512,128,512,416,279.935,293.151,288.734,0.6658
mixed,128,96,0.75,4.0,2048,512,1024,4096,3328,474.302,514.686,487.617,0.3297
mixed,128,96,0.75,4.0,2048,4096,128,512,416,581.053,593.15,581.212,0.0131
mixed,128,96,0.75,4.0,2048,4096,1024,4096,3328,760.67,801.856,771.229,0.2564
mixed,128,96,0.75,4.0,2048,8192,128,512,416,900.254,909.949,898.718,-0.1584
mixed,128,96,0.75,4.0,2048,8192,1024,4096,3328,1077.34,1116.606,1093.309,0.4067
pure,128,115,0.8984,4.0,0,0,128,512,473,63.68,71.84,69.951,0.7685
pure,128,115,0.8984,4.0,0,0,1024,4096,3784,255.263,277.215,265.536,0.468
mixed,128,115,0.8984,4.0,16,0,128,512,473,85.503,93.214,91.135,0.7304
mixed,128,115,0.8984,4.0,16,0,1024,4096,3784,277.215,299.071,287.361,0.4642
mixed,128,115,0.8984,4.0,16,512,128,512,473,103.807,110.849,109.791,0.8498
mixed,128,115,0.8984,4.0,16,512,1024,4096,3784,296.574,318.4,304.191,0.349
mixed,128,115,0.8984,4.0,16,4096,128,512,473,229.792,236.638,237.184,1.0798
mixed,128,115,0.8984,4.0,16,4096,1024,4096,3784,423.261,442.401,429.6,0.3312
mixed,128,115,0.8984,4.0,16,8192,128,512,473,379.808,389.088,383.679,0.4171
mixed,128,115,0.8984,4.0,16,8192,1024,4096,3784,574.592,595.295,584.734,0.4899
mixed,128,115,0.8984,4.0,128,0,128,512,473,87.295,94.72,92.127,0.6508
mixed,128,115,0.8984,4.0,128,0,1024,4096,3784,282.08,301.503,288.575,0.3344
mixed,128,115,0.8984,4.0,128,512,128,512,473,104.159,112.352,110.654,0.7927
mixed,128,115,0.8984,4.0,128,512,1024,4096,3784,298.145,317.921,306.333,0.414
mixed,128,115,0.8984,4.0,128,4096,128,512,473,232.832,240.448,236.766,0.5165
mixed,128,115,0.8984,4.0,128,4096,1024,4096,3784,428.575,448.318,435.743,0.3631
mixed,128,115,0.8984,4.0,128,8192,128,512,473,383.777,398.847,392.735,0.5944
mixed,128,115,0.8984,4.0,128,8192,1024,4096,3784,579.229,595.232,586.91,0.48
mixed,128,115,0.8984,4.0,1024,0,128,512,473,130.528,139.425,137.184,0.7481
mixed,128,115,0.8984,4.0,1024,0,1024,4096,3784,334.368,355.967,342.175,0.3615
mixed,128,115,0.8984,4.0,1024,512,128,512,473,150.56,159.551,156.959,0.7117
mixed,128,115,0.8984,4.0,1024,512,1024,4096,3784,358.88,377.118,362.557,0.2016
mixed,128,115,0.8984,4.0,1024,4096,128,512,473,294.559,303.133,300.319,0.6718
mixed,128,115,0.8984,4.0,1024,4096,1024,4096,3784,501.472,519.389,506.559,0.2839
mixed,128,115,0.8984,4.0,1024,8192,128,512,473,476.094,479.038,478.527,0.8264
mixed,128,115,0.8984,4.0,1024,8192,1024,4096,3784,666.909,692.031,676.575,0.3848
mixed,128,115,0.8984,4.0,2048,0,128,512,473,238.687,246.463,246.239,0.9712
mixed,128,115,0.8984,4.0,2048,0,1024,4096,3784,449.376,468.831,457.31,0.4078
